method,date,e_start,e_end,plan_kwh,emergency_kwh,plan_cost,emergency_cost,total_cost,paid_grid_spill_kwh,pv_spill_kwh,charge_kwh,discharge_kwh,inventory_adjusted_day_cost,emergency_slots,solver,solve_seconds,max_plan_audit,plan_mutual_count
fixed,2025-05-17,2408.7452766275146,2243.606737221167,28049.922974184592,0.0,12266.197673362818,0.0,12266.197673362818,144.69810513580092,15385.590838524397,11681.366487667252,9610.531540476188,12351.421441875362,0,MILP,0.07725470000877976,3.497007128316909e-10,0
fixed,2025-05-18,2243.606737221167,2469.4261136359796,61624.689416158726,5.236666666666679,38131.674629723355,34.42846500000008,38166.10309472335,2346.8074763468558,1913.8742499999998,18367.572724764254,14674.496468285713,38013.53656013819,1,LP,0.004653499985579401,8.952838470577262e-13,0
fixed,2025-05-19,2469.4261136359796,2241.1478633883603,61812.09820549911,67.00333333333344,37522.432544751646,467.5827616666674,37990.01530641831,5666.527703252207,5707.057757201646,16819.736597902407,13829.437069523809,38140.355652509825,1,LP,0.005117100023198873,9.094947017729282e-13,0
fixed,2025-05-20,2241.1478633883603,2026.6472378243407,60371.4970994368,0.0,37096.52136044488,0.0,37096.52136044488,1904.7336506843058,828.091691563787,17391.197386998232,14279.920446476188,37242.57993078128,0,LP,0.004563900001812726,1.0231815394945443e-12,0
fixed,2025-05-21,2026.6472378243407,2117.756050793653,61254.39574579776,0.0,37767.81660344067,0.0,37767.81660344067,2547.8403264397352,4054.469316666667,16881.436250977073,13591.965431619046,37706.66055299412,0,LP,0.005379100010031834,8.881784197001252e-13,0
fixed,2025-05-22,2117.756050793653,2906.5319915396867,60753.10601497595,0.0,37475.06037734168,0.0,37475.06037734168,2705.6001321834183,3119.8948532686663,17900.430874661964,13789.450661804762,36945.33916090509,0,LP,0.005027700011851266,7.958078640513122e-13,0
fixed,2025-05-23,2906.5319915396867,2756.1296695121723,26709.055699328568,0.0,11711.478533374502,0.0,11711.478533374502,348.92391257613076,17881.08689254909,11544.516319446204,9486.420308576193,11786.871739353199,0,MILP,0.09621039999183267,4.888534022029489e-12,0
fixed,2025-05-24,2756.1296695121723,2734.286806003177,27054.8224005819,0.0,12133.973860560036,0.0,12133.973860560036,701.4543888571417,20481.972999522633,11245.01161066784,9128.117981799049,12144.849081006423,0,MILP,0.10016830000677146,9.43600753089413e-12,0
fixed,2025-05-25,2734.286806003177,2339.004966534392,58505.44868740739,0.0,36495.67030448238,0.0,36495.67030448238,3372.331341586114,3807.952536625514,16504.780428338625,13724.625802476188,36758.202914444315,0,LP,0.005125499999849126,8.242295734817162e-13,0
fixed,2025-05-26,2339.004966534392,1846.0315244296291,58027.4149749124,298.83664725047765,35766.42713348217,1970.3794336460244,37736.806567128195,824.6715428971188,0.0,17712.753827158136,14791.006697892379,38070.66050645759,1,LP,0.004426100000273436,8.242295734817162e-13,0
fixed,2025-05-27,1846.0315244296291,2040.4631454126998,59722.50914766961,0.0,36287.669941977154,0.0,36287.669941977154,3711.03157891123,3077.549702631399,17729.32688022222,14185.766314095237,36157.667248759004,0,LP,0.004714600014267489,9.094947017729282e-13,0
fixed,2025-05-28,2040.4631454126998,2255.113262098415,59120.05243074073,0.0,36515.886803552254,0.0,36515.886803552254,2138.6325982974736,931.4091806372717,18857.902351520275,15081.715799714286,36370.75313950005,0,LP,0.00443600001744926,1.0231815394945443e-12,0
fixed,2025-05-29,2255.113262098415,2541.8446487153456,59642.24333300922,17.817433333333497,36923.051356030264,119.80442173333444,37042.855777763594,1523.4297380164646,50.759580557323744,19566.787893755427,15591.039945986662,36846.857312713495,1,LP,0.004718600015621632,8.526512829121202e-13,0
fixed,2025-05-30,2541.8446487153456,2557.6881878835993,27072.284334398584,0.0,11882.444203889278,0.0,11882.444203889278,0.0,18202.020251555554,11893.534899604938,9619.504083428572,11874.444899985347,0,MILP,0.10132630000589415,1.7053025658242404e-12,0
fixed,2025-05-31,2557.6881878835993,2732.727620802115,27441.790291825986,0.0,11792.105369704377,0.0,11792.105369704377,599.240590666668,15999.674303943564,12085.04398731099,9631.350140095237,11702.884379356798,0,MILP,0.085608699999284,2.3874235921539366e-12,0
fixed,2025-06-01,2732.727620802115,1200.0,61239.803832445614,11056.350949082002,41137.01095305425,69904.39499368148,111041.40594673571,0.0,0.0,12898.859685523808,11827.531203996186,112171.42854426733,38,LP,0.005236600001808256,8.952838470577262e-13,0
fixed,2025-06-02,1200.0,1200.0,66274.11088309818,7331.346668594769,43451.95707433961,45064.31442695459,88516.27150129419,1243.7923340881905,0.0,19583.4619347619,15862.604167157138,88516.27150129419,35,LP,0.0045615999842993915,8.952838470577262e-13,0
fixed,2025-06-03,1200.0,1200.0,69022.44214691005,3619.105979463814,45635.554731767355,20829.810499280786,66465.36523104814,458.5425496190484,0.0,21003.36180748148,17012.723064059992,66465.36523104814,31,LP,0.0048571999941486865,9.094947017729282e-13,0
fixed,2025-06-04,1200.0,1217.855453762963,72767.2389274536,1500.4388450390395,48829.994577978505,8462.223679318837,57292.21825729735,643.8970894097629,0.0,20854.999779102876,16876.479912686667,57279.14283126297,20,LP,0.0052389999909792095,9.094947017729282e-13,0
fixed,2025-06-05,1217.855453762963,1200.0,76010.36637288718,457.6937826180947,51933.34381706696,2595.63909836615,54528.98291543311,738.8484536390389,291.6713000000002,22654.169966243386,18365.94758104381,54542.19349609281,13,LP,0.0046310999896377325,8.526512829121202e-13,0
fixed,2025-06-06,1200.0,1368.544262379894,34507.44808804586,1509.2774385914304,17445.116996005538,9395.921835682713,26841.03883168825,0.0,2387.0609254250476,13805.154553001761,11030.485351789519,26742.54925458541,3,MILP,0.07980780000798404,2.021099337273174e-12,0
fixed,2025-06-07,1368.544262379894,1781.3549957153423,35933.688414945325,0.0,18316.64290471231,0.0,18316.64290471231,452.65203906055365,1346.4360438330373,13876.618449385069,10868.531283999999,18075.041552927112,0,MILP,0.11188499999116175,2.7569058147491887e-12,0
fixed,2025-06-08,1781.3549957153423,2091.7393678433887,87212.15475059376,19.011776857142877,59417.901733807645,131.58670150204773,59549.48843530969,17048.347067354498,1625.3386999999998,16280.060834286889,12907.503340857142,59326.82761029573,3,LP,0.0048664999776519835,9.094947017729282e-13,0
fixed,2025-06-09,2091.7393678433887,2138.257540046561,85600.55768052791,26.182083523809524,59853.91208420841,184.1079778854762,60038.020062093885,9990.273379124048,964.5978262504459,19459.41826505819,15720.262439714284,60003.72078910946,2,LP,0.004608999995980412,7.958078640513122e-13,0
fixed,2025-06-10,2138.257540046561,2282.374572296298,86109.13882866432,0.0,59749.35941490385,0.0,59749.35941490385,10115.54059810465,458.2999333333329,19932.36176246443,16015.507698571428,59643.41376025465,0,LP,0.004215299995848909,9.094947017729282e-13,0
fixed,2025-06-11,2282.374572296298,2422.400642355555,86739.14585020929,2.011921428571327,60517.83627938927,13.950663185713582,60531.78694257498,6125.3137054615,0.0,23186.180455033504,18654.78270552381,60426.973665934995,1,LP,0.004304699978092685,8.526512829121202e-13,0
fixed,2025-06-12,2422.400642355555,2566.0141590010576,87550.81384353674,0.0,61331.46358869936,0.0,61331.46358869936,10744.046098071723,448.5068666666666,19876.933055179306,15971.063609714285,61225.22046328776,0,LP,0.004328500013798475,9.094947017729282e-13,0
fixed,2025-06-13,2566.0141590010576,2734.6829980497337,39993.47707032922,0.0,20261.94030099058,0.0,20261.94030099058,2186.1517375637877,6867.050122007057,12858.73450323457,10263.77299247619,20164.782622141516,0,LP,0.004675800009863451,8.526512829121202e-13,0
fixed,2025-06-14,2734.6829980497337,2707.518913704762,39995.372729863615,0.0,20826.84635701605,0.0,20826.84635701605,2086.145180571431,9432.85866846561,12144.59898282658,9861.572852,20842.416283858453,0,LP,0.004873600002611056,9.094947017729282e-13,0
fixed,2025-06-15,2707.518913704762,3274.0756011640224,88662.27846445503,0.0,61756.662950542974,0.0,61756.662950542974,13451.292645938858,298.84709999999995,19869.80719194474,15584.642806761904,61339.65208761995,0,LP,0.004219900001771748,8.526512829121202e-13,0
fixed,2025-06-16,3274.0756011640224,3108.256751350266,87373.6088789171,0.0,61654.1592923644,0.0,61654.1592923644,10850.552538245738,134.01041666666652,20232.789853528517,16537.796746190477,61777.01738002128,0,LP,0.004478200018638745,9.094947017729282e-13,0
fixed,2025-06-17,3108.256751350266,2638.249502263491,86624.1233323539,3.081040857142966,60960.273915664635,21.046590095143603,60981.32050575977,8598.900744894763,82.02935000000014,19643.52413593533,16334.261074285714,61331.83487436591,1,LP,0.004765999998198822,9.094947017729282e-13,0
fixed,2025-06-18,2638.249502263491,2937.999764022223,87422.56425730394,0.0,61136.70289757007,0.0,61136.70289757007,12640.244880777194,88.67290000000003,18397.26495233627,14632.009375809523,60915.473715630345,0,LP,0.004411800007801503,9.094947017729282e-13,0
fixed,2025-06-19,2937.999764022223,2684.164723368255,85270.74818475603,48.66240171428569,58838.403693467786,334.32397563485705,59172.72766910264,12153.630595467377,1556.9697499999997,18830.30303995532,15480.996998952378,59357.296045216055,2,LP,0.004456499998923391,9.094947017729282e-13,0
fixed,2025-06-20,2684.164723368255,2910.1708693925957,36665.507066768965,0.0,18738.365262744195,0.0,18738.365262744195,1894.275361809525,9942.38456893827,11709.793445259262,9281.527159238092,18611.987993533352,0,LP,0.005551200010813773,9.094947017729282e-13,0
fixed,2025-06-21,2910.1708693925957,3273.515645382012,35206.86527686772,0.0,18123.852132626984,0.0,18123.852132626984,1657.1340441904772,11555.502995288654,12276.197573674306,9616.709736285711,17924.530953410045,0,MILP,0.0971498999861069,2.5579538487363607e-12,0
fixed,2025-06-22,3273.515645382012,3006.3283477894183,80493.23057049853,0.0,55620.245290192965,0.0,55620.245290192965,9185.306912067019,615.621433333333,18291.73522595532,15056.77410085714,55814.42165481365,0,LP,0.004961700004059821,1.0231815394945443e-12,0
fixed,2025-06-23,3006.3283477894183,2859.904853246565,80064.63004460743,0.0,54375.67180536385,0.0,54375.67180536385,8717.06804958495,655.4425000000002,19803.234947952962,16172.401452930475,54481.73878845827,0,LP,0.0052275999914854765,8.526512829121202e-13,0
fixed,2025-06-24,2859.904853246565,2317.1483892275096,79071.0221424512,2002.193711241903,55615.53564232924,10907.660489938911,66523.19613226815,1134.9468800505633,0.0,21883.987059261595,18214.51033561905,66933.78122061487,9,LP,0.0047082999954000115,7.958078640513122e-13,0
fixed,2025-06-25,2317.1483892275096,2793.170576110056,80428.56400508524,0.0,54788.03400562462,0.0,54788.03400562462,5449.814315634329,39.98032433862358,21436.46331711229,16935.115318666663,54438.29485215854,0,LP,0.004391299997223541,8.526512829121202e-13,0
fixed,2025-06-26,2793.170576110056,2337.776438305817,79348.91253879604,0.0,53513.89411240035,0.0,53513.89411240035,8269.956318554967,188.6194333333333,19751.61935578012,16408.666402205716,53844.226488974105,0,LP,0.004863600013777614,9.094947017729282e-13,0
fixed,2025-06-27,2337.776438305817,2977.814657513229,34221.59071458672,0.0,17194.94569112619,0.0,17194.94569112619,925.1640868571428,10539.568144131688,12679.885366550265,9694.672749619047,16846.375676635304,0,MILP,0.1198648999852594,2.722799763432704e-11,0
fixed,2025-06-28,2977.814657513229,2944.5861766994726,33621.5570572228,0.0,17192.166875838175,0.0,17192.166875838175,458.15162224220944,9164.29168695238,11853.122442599646,9630.934811238096,17210.79775274564,0,MILP,0.10167800000635907,1.2505552149377763e-12,0
fixed,2025-06-29,2944.5861766994726,3123.405747620106,78994.60895278424,0.0,54621.79425056912,0.0,54621.79425056912,5799.010101040564,37.70603627865883,19627.29825422692,15737.17397209524,54491.140736936046,0,LP,0.004716199997346848,7.958078640513122e-13,0
fixed,2025-06-30,3123.405747620106,2524.657962574604,79093.5477414897,0.0,53845.71311102382,0.0,53845.71311102382,5951.050660339803,97.35411666666664,19507.010461530863,16339.551480380955,54282.301659228084,0,LP,0.004663100000470877,8.526512829121202e-13,0
fixed,2025-07-01,2524.657962574604,1200.0,80060.09497553673,2995.174289081306,59320.94643593542,17712.409461072188,77033.3558970076,1445.7244332803675,0.0,20711.541917481532,17968.541119477188,78095.31514364545,36,LP,0.004515599983278662,8.526512829121202e-13,0
fixed,2025-07-02,1200.0,1200.0,80026.73789381905,2363.9457189780906,58275.9646090346,14797.662564463008,73073.6271734976,4658.592133576718,963.1709108465656,20337.653693195763,16473.499491488576,73073.6271734976,30,LP,0.004798599984496832,9.094947017729282e-13,0
fixed,2025-07-03,1200.0,1200.0,79018.27941555085,4956.371270753339,58920.31266616571,33225.6247093051,92145.9373754708,228.82108523809552,0.0,20975.845619646083,16990.43495191333,92145.9373754708,39,LP,0.004727999999886379,7.958078640513122e-13,0
fixed,2025-07-04,1200.0,1200.0,38004.43150122281,3254.6783220133293,21898.3738322744,14389.029159839036,36287.402992113435,120.40125086302089,9760.98953333333,13141.324065121697,10644.472492748573,36287.402992113435,32,MILP,0.10568260002764873,1.5916157281026244e-12,0
fixed,2025-07-05,1200.0,1206.3345,40087.74391323927,1727.9662633961873,22718.280398633495,9795.048524424541,32513.328923058038,58.92594715579017,10363.689966666665,13670.069716559672,11067.055420413337,32509.42758764835,16,MILP,0.09095119999255985,5.631768829061912e-09,0
fixed,2025-07-06,1206.3345,1568.9253900063502,82566.48626896767,2743.1150762628486,61538.7594412463,23538.827067429578,85077.58650867587,874.3260052380969,0.0,22710.326257824807,18069.032467832385,84784.32163712289,9,LP,0.0046916000137571245,9.094947017729282e-13,0
fixed,2025-07-07,1568.9253900063502,1673.5745109068791,82515.64267366372,83.34843828571422,60730.986759916705,698.9055666843805,61429.89232660108,4554.679210672546,774.5457666666666,19821.574521753086,15961.291153809521,61347.25601747058,3,LP,0.004564100003335625,8.597567102697212e-13,0
fixed,2025-07-08,1673.5745109068791,2218.0700707047617,84023.24699447735,19.217657809523757,62406.48226926124,161.370672626571,62567.85294188782,3158.0831690511372,445.7728548583184,23037.766357329805,18170.54474561905,62134.84659136552,1,LP,0.004795500019099563,9.094947017729282e-13,0
fixed,2025-07-09,2218.0700707047617,2705.91464953016,82663.94310978247,24.814151999999922,61674.5080138892,216.08163561599932,61890.5896495052,3643.8585110358626,464.51003868312796,21487.387233968253,16965.723538571427,61504.57805296668,1,LP,0.004646699992008507,9.094947017729282e-13,0
fixed,2025-07-10,2705.91464953016,2458.549349597886,82981.1908290041,28.739596476190513,62160.504764679565,249.24454723047648,62409.74931191004,5428.413237019398,1109.544433333333,20215.67443017519,16597.32505838095,62605.10775816799,2,LP,0.004498800000874326,9.094947017729282e-13,0
fixed,2025-07-11,2458.549349597886,2599.170493396828,43512.431807465015,0.0,25839.81948445856,0.0,25839.81948445856,1283.410086761905,7036.6243112204575,13405.585421387417,10731.965161904762,25750.34901805184,0,MILP,0.09049779997440055,1.7416823538951576e-10,0
fixed,2025-07-12,2599.170493396828,2514.7348877830727,43987.102479809524,0.0,25775.762623536146,0.0,25775.762623536146,693.0944833627276,9866.36777069136,12733.625986707817,10390.229094285713,25828.52252833742,0,MILP,0.09228060001623817,1.5916157281026244e-12,0
fixed,2025-07-13,2514.7348877830727,2643.946510859259,84486.00853144145,24.99714342857169,61211.69858196206,206.93412112043072,61418.63270308249,8364.973463830693,3057.827403141619,19495.757616469135,15675.273208571429,61319.287216078665,2,LP,0.005031900014728308,9.094947017729282e-13,0
fixed,2025-07-14,2643.946510859259,2553.1155865576734,82882.50511627161,0.0,61230.0146728953,0.0,61230.0146728953,6495.511399743689,1109.1811174708985,18694.111654009404,15223.978271619046,61301.316380778764,0,LP,0.004927700007101521,8.597567102697212e-13,0
fixed,2025-07-15,2553.1155865576734,3903.4803139418,85928.46065627332,0.0,63857.61944613665,0.0,63857.61944613665,7896.414544786594,328.9828333333337,19677.286527233395,14723.273832413333,62797.72154752466,0,LP,0.004743299999972805,8.455458555545192e-13,0
fixed,2025-07-16,3903.4803139418,3351.0475464465635,84112.504657209,0.0,63459.267395969604,0.0,63459.267395969604,7692.091538686663,1405.8918666666664,17774.459785621395,14894.501917099047,63894.70698777614,0,LP,0.004737200011732057,9.094947017729282e-13,0
fixed,2025-07-17,3351.0475464465635,3119.647023609523,84468.00528847844,0.0,62968.37291407485,0.0,62968.37291407485,6827.709268282196,1290.8484572604389,20196.273509591992,16567.242013322855,63150.563512474706,0,LP,0.00489820001530461,8.100187187665142e-13,0
fixed,2025-07-18,3119.647023609523,3210.158777332278,43826.957497757794,0.0,25606.90236719616,0.0,25606.90236719616,1213.0663274532646,8948.628475975309,12155.547452519695,9764.532858190474,25550.352207425873,0,MILP,0.10432089999085292,1.8758328224066645e-12,0
fixed,2025-07-19,3210.158777332278,2624.0717199216933,43612.59390153342,0.0,25594.02762765167,0.0,25594.02762765167,993.6866660952394,13833.651122702142,11210.081128450323,9607.644065714285,25952.870783988037,0,MILP,0.1003309000225272,4.808953235624358e-11,0
