strategy,date,quantile,e_start,e_end,plan_kwh,emergency_kwh,load_kwh,plan_cost,emergency_cost,total_cost,pv_spill_kwh,paid_grid_spill_kwh,charge_kwh,discharge_kwh,emergency_slots,solver,solve_seconds
q0.6,2025-02-01,0.6,10800.0,10800.0,82915.7100418648,0.0,76305.2062833333,53054.7974287515,0.0,53054.7974287515,9265.026327777776,37699.483858366846,8279.073275720162,6706.049353333334,0,LP,0.0054982000146992505
q0.6,2025-02-02,0.6,10800.0,6307.485570428571,82333.21390454909,11.514141904765893,121705.97265000001,52645.07833269239,80.32265392764687,52725.40098662004,0.0,4581.411683133252,18159.481052288847,18752.442638968252,1,LP,0.007324499980313703
q0.6,2025-02-03,0.6,6307.485570428571,6024.454264391534,85328.265178528,62.195017319050976,122603.76899999996,53357.759840058105,433.8724408176996,53791.632280875805,0.0,883.036809523827,23922.28979871839,19631.782912395225,1,LP,0.0067715000186581165
q0.6,2025-02-04,0.6,6024.454264391534,5978.470770682538,84836.63907375076,1682.9301945666634,121578.09884999998,52934.72869520622,10915.341160101458,63850.06985530767,0.0,846.5384265314563,23787.11597960024,19308.949087814293,8,LP,0.006571699981577694
q0.6,2025-02-05,0.6,5978.470770682538,6005.135773994708,83878.31330122282,1609.2432135238028,121991.08443333334,52287.33863084611,9192.557161012252,61479.895791858355,0.0,193.96953340975404,23795.586815908282,19250.426817904776,14,LP,0.007637100003194064
q0.6,2025-02-06,0.6,6005.135773994708,6050.391933698411,83908.62271203999,1092.654290009522,122252.16269999999,52318.828715532385,7268.138662340603,59586.967377872985,0.0,142.86774339211206,23929.586832933575,19342.234790942854,10,LP,0.00819920000503771
q0.6,2025-02-07,0.6,6050.391933698411,10800.0,83341.60398568487,0.0,76168.59693333329,51875.24843850811,0.0,51875.24843850811,10777.892583333334,33642.61551640212,14951.415576901829,7835.999357619046,0,LP,0.007194600009825081
q0.6,2025-02-08,0.6,10800.0,10800.0,77035.84181998235,0.0,75746.78751666665,49015.899094376415,0.0,49015.899094376415,10893.545247325104,32902.75530005878,8749.360820693715,7086.982264761905,0,LP,0.005671000020811334
q0.6,2025-02-09,0.6,10800.0,5925.259518232804,76605.06926031156,2107.873301571428,121547.90356666666,48733.52712019558,13608.787218730178,62342.31433892577,0.0,180.5837112933566,17706.364829018225,18729.421945095233,12,LP,0.00538570000207983
q0.6,2025-02-10,0.6,5925.259518232804,5814.1036190211635,82189.0637887478,229.6954860714294,121477.56451666665,51079.865940157804,1112.1220561835785,52191.98799634138,225.63913916519857,3761.595042145799,22131.199049817747,18026.31153964286,9,LP,0.006427500018617138
q0.6,2025-02-11,0.6,5814.1036190211635,5961.57058158201,81342.02990488522,337.4470890476191,121441.28161666669,50463.850941604556,2000.0682040547595,52463.91914565932,148.03829999999994,1755.7997870664208,23275.376353833057,18720.3345803,8,LP,0.006947799993213266
q0.6,2025-02-12,0.6,5961.57058158201,5917.228951656085,80155.76835896439,875.0709329476152,121363.85288333334,49664.50176979107,5697.410441455183,55361.91221124625,58.95943333333321,1340.3936289065273,23182.408227748376,18817.658131409516,9,LP,0.005310499982442707
q0.6,2025-02-13,0.6,5917.228951656085,6087.500810052911,79152.23864955988,241.66271242857457,121310.28371666669,48981.398941264015,1386.910430633165,50368.30937189717,232.90716666666685,3502.680810634919,21976.78787085832,17647.953502838096,8,LP,0.0062203999841585755
q0.6,2025-02-14,0.6,6087.500810052911,10800.0,77418.2570502666,0.0,75872.63795000003,47785.97721049666,0.0,47785.97721049666,12277.905954526745,28291.2190891064,14768.846942181073,7721.51675221429,0,LP,0.006067999987863004
q0.6,2025-02-15,0.6,10800.0,10800.0,71895.5425305238,0.0,76054.55224999998,45323.42263524801,0.0,45323.42263524801,12968.524755555556,27798.96298673781,9726.12467489712,7878.160986666666,0,LP,0.005918399983784184
q0.6,2025-02-16,0.6,10800.0,5959.737816534393,71573.33645983333,2764.42178164285,121276.97728333334,45040.24169178327,15693.82354140124,60734.06523318453,0.0,45.30275380952355,17217.43343571428,18302.357048047612,13,LP,0.00579460000153631
q0.6,2025-02-17,0.6,5959.737816534393,5812.596133375661,76390.97528697825,252.43332388571366,120960.37281666667,46880.167493152665,1533.9980151747368,48414.1655083274,166.09514001176814,1075.7849203938802,22895.225782286885,18677.56039849523,6,LP,0.005945899989455938
q0.6,2025-02-18,0.6,5812.596133375661,6023.619615375663,75850.12893082302,1059.5480035952444,121331.27123333327,46420.780529185875,7179.772697760939,53600.55322694682,0.0,236.3677395238086,23115.79093558494,18533.8695240238,7,LP,0.005656500026816502
q0.6,2025-02-19,0.6,6023.619615375663,5736.029068777777,75389.09993116402,2553.7230567952442,121866.79411666667,46104.83017263947,13964.980055776792,60069.81022841626,0.0,953.479688095235,22993.933728783068,18883.91781225237,22,LP,0.005542500002775341
q0.6,2025-02-20,0.6,5736.029068777777,6076.248906243386,75156.01497898294,1320.1185810190445,121105.25703333328,45881.62083661516,6517.689831438195,52399.31066805336,0.0,743.8006529805992,23331.585894573767,18592.386720885715,17,LP,0.005522999999811873
q0.6,2025-02-21,0.6,6076.248906243386,10800.0,74499.11348149911,0.0,75802.0020333333,45525.285113283295,0.0,45525.285113283295,14870.83879876543,26949.164125149917,15091.960736155206,7973.112211904761,0,LP,0.006005800009006634
q0.6,2025-02-22,0.6,10800.0,10773.39227883598,68637.01184969429,0.0,75682.2422666667,42897.41170791246,0.0,42897.41170791246,12692.90824453263,26190.42670062318,10172.952475014694,8264.038453809522,0,LP,0.006727800006046891
q0.6,2025-02-23,0.6,10773.39227883598,5960.190048851852,68474.61140902997,2085.7571613285672,121142.14093333337,42766.55546651612,11807.537938129339,54574.093404645464,0.0,66.59275904761842,17335.811236649028,18373.889108671432,16,LP,0.006605100003071129
q0.6,2025-02-24,0.6,5960.190048851852,5924.313522809523,73206.97956099355,627.7288174333337,120628.98855,44558.832098458704,3978.790036243689,48537.6221347024,760.5988499999997,577.1875040682102,22769.354111211047,18475.465703519058,8,LP,0.0060434000042732805
q0.6,2025-02-25,0.6,5924.313522809523,5903.068782888889,72731.39392613168,337.5038367714235,121093.33288333328,44269.00729780839,1909.262505138878,46178.26980294727,937.8075247795402,2107.6676753321544,22216.94523887714,18014.84590941905,11,LP,0.005615200003376231
q0.6,2025-02-26,0.6,5903.068782888889,5967.921992841269,71354.5734908054,1802.4621810714248,121060.73411666663,43424.59607087082,11961.22719478096,55385.823265651765,0.0,145.59016380952335,21780.155714614928,17583.55823988096,13,LP,0.006477300019469112
q0.6,2025-02-27,0.6,5967.921992841269,6211.212740232803,70889.72762877127,2054.4656526285694,120599.48893333331,43099.812076642986,11057.613888269358,54157.42596491235,346.16463238094946,1151.9850352380959,22476.303900676074,17986.844486895236,18,LP,0.006064799992600456
q0.6,2025-02-28,0.6,6211.212740232803,10800.0,70002.12720711347,0.0,75385.10794999998,42684.47134678079,0.0,42684.47134678079,15395.15261537919,24311.03449107584,15123.357983515585,8120.011432857142,0,LP,0.005330299987690523
q0.6,2025-03-01,0.6,10800.0,10800.0,64575.027701845975,0.0,72244.16015,40302.23145911362,0.0,40302.23145911362,14212.385393862436,24830.01076708406,9862.450566137562,7988.584958571428,0,LP,0.005974600004265085
q0.6,2025-03-02,0.6,10800.0,5887.39348226984,63967.622127801296,6836.695160580954,117860.41708333329,39934.552039639326,45273.728532957444,85208.28057259679,0.0,460.4506518518519,12667.923346425629,14682.363776561904,21,LP,0.006373400014126673
q0.6,2025-03-03,0.6,5887.39348226984,5868.442168359788,69846.35362242209,6216.219458880941,117958.74560000001,42463.4682583888,37801.55449212018,80265.02275050902,0.0,287.91294066431567,19866.156262233984,16108.642754928578,23,LP,0.006518300011521205
q0.6,2025-03-04,0.6,5868.442168359788,5824.544477158732,70612.73379184597,2637.6604179571486,118139.02498333335,42963.536538406,15991.427257168056,58954.96379557405,0.0,63.904091428571405,21192.316353274535,17205.284168233327,16,LP,0.00573229999281466
q0.6,2025-03-05,0.6,5824.544477158732,5961.209992597884,71198.6473969312,143.38133474285792,118073.44383333332,43266.21631111571,972.1219364971288,44238.338247612846,0.0,798.7085548677296,22578.153664444446,18165.305504304764,4,LP,0.0056523000239394605
q0.6,2025-03-06,0.6,5961.209992597884,6060.29059789947,70536.64477306878,646.5762543285689,117673.59855000004,42852.16055639871,4414.108433573716,47266.26898997242,394.5942166666666,553.278911751912,22134.32221512639,17839.62844948095,4,LP,0.006295200000749901
q0.6,2025-03-07,0.6,6060.29059789947,10800.0,70198.0074970194,0.0,71680.36145000004,42549.74700677626,0.0,42549.74700677626,15593.879147260443,26606.519773045282,14787.28727099941,7711.964227619044,0,LP,0.0061907999916002154
q0.6,2025-03-08,0.6,10800.0,10800.0,64615.48945336272,0.0,72344.71158333328,40167.78190507558,0.0,40167.78190507558,17578.621952034093,26121.214700299828,9750.069917695477,7897.556633333331,0,LP,0.0063593999948352575
q0.6,2025-03-09,0.6,10800.0,6034.5855624867745,63952.58664489713,679.2682436666624,117692.98650000004,39673.90204998213,3602.0906748476455,43275.99272482977,338.7855823809526,2029.2966105820165,16942.740207172254,18012.492561571427,7,LP,0.007303499995032325
q0.6,2025-03-10,0.6,6034.5855624867745,5901.314299619048,67705.26357917697,3902.923120390469,117943.06436666667,40928.72281931772,23834.25937725508,64762.98219657279,0.0,13.873363809523994,19327.294854415053,15775.052968657155,15,LP,0.006347599992295727
q0.6,2025-03-11,0.6,5901.314299619048,6079.819810756614,67448.69172647265,1169.8823482476164,117499.55295,40641.00123655233,7952.570942818901,48593.57217937124,0.0,344.56995428571395,21970.686107425034,17635.60078699048,4,LP,0.005347800004528835
q0.6,2025-03-12,0.6,6079.819810756614,5840.123680640211,66671.60638368607,836.0384103714293,118112.23683333342,40143.28229011538,5169.966816158714,45313.24910627409,682.5647147619022,447.2534518988865,21884.30769035861,17942.01574629524,4,LP,0.006599600019399077
q0.6,2025-03-13,0.6,5840.123680640211,6065.5499820529085,66343.78637535566,5018.836982980948,118237.27704999999,39898.11360482311,30921.69281817097,70819.80642299406,0.0,29.316643809523498,18867.39487678425,15079.706178923812,18,LP,0.006024500005878508
q0.6,2025-03-14,0.6,6065.5499820529085,10800.0,66587.76100233979,0.0,72108.86895000002,40017.30010948821,0.0,40017.30010948821,18664.76357855967,24680.437062010576,15537.522959388603,8324.38858095238,0,LP,0.006408299988834187
q0.6,2025-03-15,0.6,10800.0,10774.329576719576,60623.40697590241,0.0,72724.98178333335,37381.86476603249,0.0,37381.86476603249,14142.879631528514,23600.822540758363,10414.1212345679,8458.541580952382,0,LP,0.005862199992407113
q0.6,2025-03-16,0.6,10774.329576719576,5892.921205968253,60921.618722198684,1834.4580714476201,117983.21598333328,37510.21150860463,11186.16480231103,48696.37631091564,0.0,770.1816447619053,15937.45131172252,17302.60309617142,11,LP,0.006155600014608353
q0.6,2025-03-17,0.6,5892.921205968253,6061.388568857143,66177.46120271605,83.58894895714539,117693.62179999992,39628.840853269765,499.0274990844077,40127.86835235417,1520.3285999999998,2677.6268842563204,21333.382144650204,17128.418910566663,3,LP,0.005488700000569224
q0.6,2025-03-18,0.6,6061.388568857143,5990.284390703703,64397.75021171661,1654.3018830571398,117253.4235833333,38622.3689884734,8459.153197309794,47081.5221857832,88.14598952381354,740.8085392592595,21900.699787695467,17803.560588371427,9,LP,0.005692800012184307
q0.6,2025-03-19,0.6,5990.284390703703,6073.5712793809535,63896.493877601395,1360.165167980949,117281.55799999996,38295.80500537865,6932.7094894139345,45228.51449479258,647.7485800000073,896.8483620223425,21955.965546055257,17709.373892495245,7,LP,0.0059148999862372875
q0.6,2025-03-20,0.6,6073.5712793809535,6152.531225349206,63157.566424362136,3193.9545812095157,117648.38173333334,37833.69623951609,19759.688891868696,57593.38513138478,0.0,177.82451904761967,20493.003781505,16528.269111647624,14,LP,0.005599700001766905
q0.6,2025-03-21,0.6,6152.531225349206,10800.0,62436.5066282951,0.0,72593.53221666667,37463.84686655141,0.0,37463.84686655141,21709.48822991769,21533.558444444447,15669.860737266314,8509.865300000001,0,LP,0.005822000006446615
q0.6,2025-03-22,0.6,10800.0,10783.701285714285,56691.444662957096,0.0,71936.92953333334,34928.223946566664,0.0,34928.223946566664,17767.68023344503,21162.30202360375,9973.3237654321,8093.061092857142,0,LP,0.00580939999781549
q0.6,2025-03-23,0.6,10783.701285714285,5958.431906629628,55987.16727318639,1545.5453724142917,117739.97726666664,34524.79821990259,8219.786406239527,42744.584626142125,0.0,46.48068761904824,16101.338328900647,17384.826487585706,16,LP,0.007607000006828457
q0.6,2025-03-24,0.6,5958.431906629628,5787.894293571428,60631.11054186361,1503.9816412574392,117425.17061666668,36322.65409653751,8760.200608088699,45082.854704626196,52.2868771428608,140.25805904761876,21565.96850184009,17621.918338242853,13,LP,0.005375699984142557
q0.6,2025-03-25,0.6,5787.894293571428,5869.3226910158755,61041.04302940623,3803.1740267476116,118053.16781666665,36522.11890432254,23230.48065505534,59752.59955937787,0.0,57.807135714285664,19805.26129512052,15968.976091347624,20,LP,0.005566499981796369
q0.6,2025-03-26,0.6,5869.3226910158755,5888.7778888624325,61351.36171489124,482.71000525713714,117704.62780000006,36700.02825338421,2565.305625946941,39265.33387933115,1158.8536195238153,959.0808259141683,21610.909105167542,17487.326697123808,9,LP,0.005615100002614781
q0.6,2025-03-27,0.6,5888.7778888624325,6071.153720873016,60629.23697061142,2523.2838141380926,117952.59836666663,36257.68203059609,15837.654013404983,52095.33604400106,0.0,390.146646190477,20427.61310394474,16382.22836538572,15,LP,0.005955200002063066
q0.6,2025-03-28,0.6,6071.153720873016,10800.0,60134.075048706654,0.0,71891.76726666666,35971.71373422224,0.0,35971.71373422224,21981.01002943563,20147.644662833627,15408.304939770722,8224.76535,0,LP,0.006243199983146042
q0.6,2025-03-29,0.6,10800.0,10800.0,54705.16648309817,0.0,72118.27746666667,33667.49079775799,0.0,33667.49079775799,25774.21191065255,19351.007112980595,9856.517242798356,7983.778966666666,0,LP,0.0059874999860767275
q0.6,2025-03-30,0.6,10800.0,5942.346181306879,53515.69674109937,823.340039619038,117994.70585000007,33034.4654090424,5107.8357955125075,38142.30120455491,0.0,307.1384085714301,16095.616363004123,17409.33769085715,7,LP,0.006697700009681284
q0.6,2025-03-31,0.6,5942.346181306879,6095.909807142858,58155.816487265685,2560.3156097393853,117075.66561666674,34865.7145922804,17230.720203399123,52096.4347956795,0.0,69.59885523809544,18720.71839569077,15025.574637257147,9,LP,0.005475599988130853
q0.6,2025-04-01,0.6,6095.909807142858,5984.894456190477,57602.211042584604,5559.73564174874,117967.14630000001,34565.85801101677,37471.60300388705,72037.46101490385,0.0,88.63414428571457,15601.972838095246,12737.51181471428,12,LP,0.005724499991629273
q0.6,2025-04-02,0.6,5984.894456190477,5931.520098280423,57655.33409704631,6102.417285966668,117986.62945,34548.45908105826,37050.754779579554,71599.2138606378,0.0,65.85457904761938,17392.622768865378,14136.061364900004,25,LP,0.007039999996777624
q0.6,2025-04-03,0.6,5931.520098280423,5966.471984994709,58570.23226057024,1619.9890223208163,117884.45609999994,34985.72739626008,10081.636379963804,45067.363776223894,0.0,300.7901566666674,21023.39032376249,16997.48946420476,12,LP,0.006849299999885261
q0.6,2025-04-04,0.6,5966.471984994709,10800.0,58189.288534279825,0.0,71735.75181666664,34774.08453179255,0.0,34774.08453179255,25805.147181275723,18738.902939829517,15075.057629841269,7860.621466666665,0,LP,0.005340099975001067
q0.6,2025-04-05,0.6,10800.0,10800.0,52247.16626405425,0.0,72602.74256666665,32166.874127540945,0.0,32166.874127540945,20720.596696196346,17656.401190546738,9610.807336725456,7784.75394274762,0,LP,0.006147800013422966
q0.6,2025-04-06,0.6,10800.0,5967.842959058202,52773.82919780411,561.4217410571476,117205.4305833333,32454.69434087503,3701.477242726284,36156.1715836013,0.0,264.30368428571444,15841.117498718406,17180.246510809517,7,LP,0.005706800002371892
q0.6,2025-04-07,0.6,5967.842959058202,5905.005911862437,58092.61546988989,0.0,117015.14203333334,34664.1454483371,0.0,34664.1454483371,854.3985076895934,155.55599286890072,20507.868570917104,16667.92688491905,0,LP,0.006808300007833168
