plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date
-0.0,455.06669999999997,0.0,5689.2446070899505,5183.614940423284,0.0,455.06669999999997,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,123,1.3952,-0.0,0.0,0.0,operational,2025-02-01
746.482974095238,454.01236666666665,0.0,5183.614940423284,5446.838487108998,292.4706074285713,0.0,0.0,454.01236666666665,0.0,292.4706074285713,0.0,0.0,0.0,124,1.2226,912.6500841288379,0.0,912.6500841288379,operational,2025-02-01
747.1846074285714,459.405,0.0,5446.838487108998,5705.8401337947125,287.77960742857147,0.0,0.0,459.405,0.0,287.77960742857147,0.0,0.0,0.0,125,0.9332,697.2726756523429,0.0,697.2726756523429,operational,2025-02-01
741.0421014285713,497.4207666666667,0.0,5705.8401337947125,5925.0993350804265,243.62133476190462,0.0,0.0,497.4207666666667,0.0,243.62133476190462,0.0,0.0,0.0,126,0.9068,671.9769775754285,0.0,671.9769775754285,operational,2025-02-01
737.4082585714285,503.28313333333335,0.0,5925.0993350804265,6135.811947794712,234.12512523809517,0.0,0.0,503.28313333333335,0.0,234.12512523809517,0.0,0.0,0.0,127,0.9371,691.0252791072857,0.0,691.0252791072857,operational,2025-02-01
748.7192895238095,477.5566666666667,0.0,6135.811947794712,6379.858308366141,271.1626228571428,0.0,0.0,477.5566666666667,0.0,271.1626228571428,0.0,0.0,0.0,128,0.9371,701.6248462127619,0.0,701.6248462127619,operational,2025-02-01
776.2042419047618,479.13595,0.0,6379.858308366141,6647.219771080427,297.06829190476185,0.0,0.0,479.13595,0.0,297.06829190476185,0.0,0.0,0.0,129,0.9871,766.1912071841904,0.0,766.1912071841904,operational,2025-02-01
724.1088442857142,450.2041,0.0,6647.219771080427,6893.734040937569,273.90474428571423,0.0,0.0,450.2041,0.0,273.90474428571423,0.0,0.0,0.0,130,0.7764,562.1981067034285,0.0,562.1981067034285,operational,2025-02-01
1453.795956190476,392.08500000000004,0.0,6893.734040937569,7643.734040937569,833.3333333333333,0.0,0.0,392.08500000000004,0.0,833.3333333333333,0.0,228.3776228571428,0.0,131,0.4209,611.9027179605714,0.0,611.9027179605714,operational,2025-02-01
1402.6639928571426,371.76981666666666,0.0,7643.734040937569,8393.734040937568,833.3333333333333,0.0,0.0,371.76981666666666,0.0,833.3333333333333,0.0,197.5608428571427,0.0,132,0.3859,541.2880348435714,0.0,541.2880348435714,operational,2025-02-01
572.0659857142856,363.57821666666666,0.0,8393.734040937568,8581.373033080425,208.48776904761894,0.0,0.0,363.57821666666666,0.0,208.48776904761894,0.0,0.0,0.0,133,0.4368,249.87842255999996,0.0,249.87842255999996,operational,2025-02-01
1403.7617738095237,359.15666666666664,0.0,8581.373033080425,9331.373033080425,833.3333333333333,0.0,0.0,359.15666666666664,0.0,833.3333333333333,0.0,211.27177380952367,0.0,134,0.4198,589.299192645238,0.0,589.299192645238,operational,2025-02-01
1418.273995238095,382.05071666666663,0.0,9331.373033080425,10081.373033080425,833.3333333333333,0.0,0.0,382.05071666666663,0.0,833.3333333333333,0.0,202.88994523809515,0.0,135,0.4186,593.6894944066667,0.0,593.6894944066667,operational,2025-02-01
585.8993404761904,417.16841666666664,0.0,10081.373033080425,10233.230864508996,168.7309238095238,0.0,0.0,417.16841666666664,0.0,168.7309238095238,0.0,0.0,0.0,136,0.4241,248.47991029595235,0.0,248.47991029595235,operational,2025-02-01
1408.1722499999998,431.7966666666667,0.0,10233.230864508996,10800.0,629.7434838788932,0.0,0.0,431.7966666666667,0.0,629.7434838788932,0.0,346.63209945444,0.0,137,0.4237,596.6425823249999,0.0,596.6425823249999,operational,2025-02-01
585.6081566666667,406.46494999999993,0.0,10800.0,10800.0,0.0,0.0,0.0,406.46494999999993,0.0,0.0,0.0,179.14320666666674,0.0,138,0.4248,248.766344952,0.0,248.766344952,operational,2025-02-01
598.7673971428571,400.95986666666664,0.0,10800.0,10800.0,0.0,0.0,0.0,400.95986666666664,0.0,0.0,0.0,197.8075304761905,0.0,139,0.424,253.8773763885714,0.0,253.8773763885714,operational,2025-02-01
1438.1041138095238,409.945,0.0,10800.0,10800.0,0.0,0.0,0.0,409.945,0.0,0.0,0.0,1028.159113809524,0.0,140,0.422,606.879936027619,0.0,606.879936027619,operational,2025-02-01
944.4795995238094,387.2367,0.0,10800.0,10800.0,0.0,0.0,0.0,387.2367,0.0,0.0,0.0,557.2428995238095,0.0,141,0.424,400.4593501980952,0.0,400.4593501980952,operational,2025-02-01
613.7475233333333,454.71015,0.0,10800.0,10800.0,0.0,0.0,0.0,454.71015,0.0,0.0,0.0,159.03737333333333,0.0,142,0.4271,262.1315672156667,0.0,262.1315672156667,operational,2025-02-01
609.9103042857142,580.8233333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,580.8233333333333,0.0,0.0,0.0,29.086970952380966,0.0,143,0.4276,260.7976461125714,0.0,260.7976461125714,operational,2025-02-01
603.7527204761905,598.66405,0.0,10800.0,10800.0,0.0,0.0,0.0,598.66405,0.0,0.0,0.0,5.088670476190487,0.0,0,0.4248,256.4741556582857,0.0,256.4741556582857,operational,2025-02-02
609.3961966666667,581.7344833333333,0.0,10800.0,10800.0,0.0,0.0,0.0,581.7344833333333,0.0,0.0,0.0,27.66171333333341,0.0,1,0.4245,258.688685485,0.0,258.688685485,operational,2025-02-02
619.6280704761905,584.5933333333332,0.0,10800.0,10800.0,0.0,0.0,0.0,584.5933333333332,0.0,0.0,0.0,35.03473714285724,0.0,2,0.4269,264.5192232862857,0.0,264.5192232862857,operational,2025-02-02
615.5400157142858,586.1028666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,586.1028666666666,0.0,0.0,0.0,29.437149047619187,0.0,3,0.4272,262.9586947131429,0.0,262.9586947131429,operational,2025-02-02
618.8810180952381,587.1968666666667,0.0,10800.0,10800.0,0.0,0.0,0.0,587.1968666666667,0.0,0.0,0.0,31.684151428571454,0.0,4,0.4271,264.3240828284762,0.0,264.3240828284762,operational,2025-02-02
633.7290228571428,596.0733333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,596.0733333333333,0.0,0.0,0.0,37.65568952380954,0.0,5,0.4285,271.5528862942857,0.0,271.5528862942857,operational,2025-02-02
642.1630685714285,612.0548166666666,0.0,10800.0,10800.0,0.0,0.0,0.0,612.0548166666666,0.0,0.0,0.0,30.108251904761914,0.0,6,0.4311,276.83649886114284,0.0,276.83649886114284,operational,2025-02-02
644.3373495238094,598.3243,0.0,10800.0,10800.0,0.0,0.0,0.0,598.3243,0.0,0.0,0.0,46.0130495238094,0.0,7,0.4302,277.1939277651428,0.0,277.1939277651428,operational,2025-02-02
647.4326566666665,572.2333333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,572.2333333333333,0.0,0.0,0.0,75.19932333333315,0.0,8,0.4279,277.0364337876666,0.0,277.0364337876666,operational,2025-02-02
652.9863257142856,591.6527333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,591.6527333333333,0.0,0.0,0.0,61.33359238095227,0.0,9,0.4312,281.56770364799996,0.0,281.56770364799996,operational,2025-02-02
648.9233685714286,624.2956999999999,0.0,10800.0,10800.0,0.0,0.0,0.0,624.2956999999999,0.0,0.0,0.0,24.62766857142867,0.0,10,0.4333,281.178495602,0.0,281.178495602,operational,2025-02-02
640.2802757142856,628.665,0.0,10800.0,10800.0,0.0,0.0,0.0,628.665,0.0,0.0,0.0,11.615275714285644,0.0,11,0.4311,276.0248268604285,0.0,276.0248268604285,operational,2025-02-02
648.3464976190477,599.0741166666667,0.0,10800.0,10800.0,0.0,0.0,0.0,599.0741166666667,0.0,0.0,0.0,49.27238095238101,0.0,12,0.4293,278.33515142785717,0.0,278.33515142785717,operational,2025-02-02
665.2975642857143,611.8605833333334,0.0,10800.0,10800.0,0.0,0.0,0.0,611.8605833333334,0.0,0.0,0.0,53.436980952380964,0.0,13,0.4324,287.6746667971429,0.0,287.6746667971429,operational,2025-02-02
676.7745714285714,647.1383333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,647.1383333333333,0.0,0.0,0.0,29.636238095238127,0.0,14,0.4367,295.5474553428571,0.0,295.5474553428571,operational,2025-02-02
671.42425,618.5352333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,618.5352333333333,0.0,0.0,0.0,52.88901666666675,0.0,15,0.4348,291.93526390000005,0.0,291.93526390000005,operational,2025-02-02
676.525919047619,632.8425166666666,0.0,10800.0,10800.0,0.0,0.0,0.0,632.8425166666666,0.0,0.0,0.0,43.68340238095243,0.0,16,0.4335,293.27398590714284,0.0,293.27398590714284,operational,2025-02-02
689.0676666666667,682.7416666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,682.7416666666666,0.0,0.0,0.0,6.3260000000001355,0.0,17,0.4357,300.22678236666667,0.0,300.22678236666667,operational,2025-02-02
681.0627814285714,650.2912666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,650.2912666666666,0.0,0.0,0.0,30.77151476190477,0.0,18,0.4374,297.89686059685715,0.0,297.89686059685715,operational,2025-02-02
682.6637671428572,625.2837,0.0,10800.0,10800.0,0.0,0.0,0.0,625.2837,0.0,0.0,0.0,57.38006714285723,0.0,19,0.4371,298.39233261814286,0.0,298.39233261814286,operational,2025-02-02
694.1674219047618,648.8266666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,648.8266666666666,0.0,0.0,0.0,45.3407552380952,0.0,20,0.4356,302.37932898171425,0.0,302.37932898171425,operational,2025-02-02
685.9830695238094,667.2369666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,667.2369666666666,0.0,0.0,0.0,18.746102857142773,0.0,21,0.4353,298.6084301637142,0.0,298.6084301637142,operational,2025-02-02
686.7285909523808,658.5554999999999,0.0,10800.0,10800.0,0.0,0.0,0.0,658.5554999999999,0.0,0.0,0.0,28.173090952380903,0.0,22,0.436,299.41366565523805,0.0,299.41366565523805,operational,2025-02-02
702.9850409523809,637.655,0.0,10800.0,10800.0,0.0,0.0,0.0,637.655,0.0,0.0,0.0,65.33004095238095,0.0,23,0.4378,307.7668509289524,0.0,307.7668509289524,operational,2025-02-02
709.5100523809523,636.6545833333332,0.0,10800.0,10800.0,0.0,0.0,0.0,636.6545833333332,0.0,0.0,0.0,72.85546904761907,0.0,24,0.4401,312.2553740528571,0.0,312.2553740528571,operational,2025-02-02
712.3947309523809,645.9066666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,645.9066666666666,0.0,0.0,0.0,66.48806428571424,0.0,25,0.4389,312.670047415,0.0,312.670047415,operational,2025-02-02
714.8044023809523,652.9649999999999,0.0,10800.0,10800.0,0.0,0.0,0.0,652.9649999999999,0.0,0.0,0.0,61.83940238095238,0.0,26,0.4364,311.9406411990476,0.0,311.9406411990476,operational,2025-02-02
714.3742595238095,656.2554833333334,0.0,10800.0,10800.0,0.0,0.0,0.0,656.2554833333334,0.0,0.0,0.0,58.11877619047618,0.0,27,0.4393,313.8246122088095,0.0,313.8246122088095,operational,2025-02-02
703.586957142857,665.3873333333333,0.00023333333333333333,10800.0,10800.0,0.0,0.0,0.00023333333333333333,665.3871,0.0,0.0,0.0,38.19985714285701,0.0,28,0.4422,311.12615244857136,0.0,311.12615244857136,operational,2025-02-02
694.578688095238,681.0333333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,681.0333333333333,0.0,0.0,0.0,13.545354761904719,0.0,29,0.4395,305.2673334178571,0.0,305.2673334178571,operational,2025-02-02
728.0981261904763,691.0207666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,691.0207666666666,0.0,0.0,0.0,37.077359523809605,0.0,30,0.4333,315.48491807833335,0.0,315.48491807833335,operational,2025-02-02
749.4484380952381,679.2231166666666,0.00315,10800.0,10800.0,0.0,0.0,0.00315,679.2199666666666,0.0,0.0,0.0,70.22847142857154,0.0,31,0.4439,332.6801616704762,0.0,332.6801616704762,operational,2025-02-02
750.5918761904761,647.9466666666666,0.0,10800.0,10800.0,0.0,0.0,0.0,647.9466666666666,0.0,0.0,0.0,102.64520952380951,0.0,32,0.4301,322.8295659495238,0.0,322.8295659495238,operational,2025-02-02
731.77415,633.4947,0.0,10800.0,10800.0,0.0,0.0,0.0,633.4947,0.0,0.0,0.0,98.27945,0.0,33,0.3713,271.707741895,0.0,271.707741895,operational,2025-02-02
780.8935404761904,723.7820499999999,0.04398333333333333,10800.0,10800.0,0.0,0.0,0.04398333333333333,723.7380666666666,0.0,0.0,0.0,57.15547380952387,0.0,34,0.5708,445.73403290380946,0.0,445.73403290380946,operational,2025-02-02
872.1766380952381,855.5333333333333,0.0,10800.0,10800.0,0.0,0.0,0.0,855.5333333333333,0.0,0.0,0.0,16.6433047619048,0.0,35,0.9099,793.5935230028572,0.0,793.5935230028572,operational,2025-02-02
234.78964222222055,867.2495166666665,0.0,10800.0,10097.266806172838,0.0,632.459874444446,0.0,234.78964222222055,0.0,0.0,0.0,0.0,0.0,36,0.9368,219.9509368337762,0.0,219.9509368337762,operational,2025-02-02
911.1049826984125,855.2815166666666,0.6127,10097.266806172838,10148.05935560141,56.436166031745984,0.0,0.6127,854.6688166666665,0.0,56.436166031745984,0.0,0.0,0.0,37,0.8758,797.9457438472697,0.0,797.9457438472697,operational,2025-02-02
913.7225707936508,873.5016666666667,0.0,10148.05935560141,10184.258169315695,40.220904126984124,0.0,0.0,873.5016666666667,0.0,40.220904126984124,0.0,0.0,0.0,38,0.8759,800.3295997581588,0.0,800.3295997581588,operational,2025-02-02
911.9647660317461,876.0123666666666,0.0,10184.258169315695,10216.615328744267,35.952399365079486,0.0,0.0,876.0123666666666,0.0,35.952399365079486,0.0,0.0,0.0,39,0.8601,784.3808952639048,0.0,784.3808952639048,operational,2025-02-02
911.4774826984127,853.8498833333333,19.09655,10216.615328744267,10285.667063172838,76.72414936507937,0.0,19.09655,834.7533333333333,0.0,76.72414936507937,0.0,0.0,0.0,40,0.8442,769.469290894,0.0,769.469290894,operational,2025-02-02
893.3412017460317,832.265,64.34375,10285.667063172838,10398.545019744266,125.41995174603176,0.0,64.34375,767.92125,0.0,125.41995174603176,0.0,0.0,0.0,41,0.8334,744.5105575351429,0.0,744.5105575351429,operational,2025-02-02
851.0359890476188,845.0357999999999,109.53881666666666,10398.545019744266,10502.530124887124,115.53900571428562,0.0,109.53881666666666,735.4969833333332,0.0,115.53900571428562,0.0,0.0,0.0,42,0.8092,688.6583223373332,0.0,688.6583223373332,operational,2025-02-02
805.5452628571429,865.4190666666666,156.74493333333334,10502.530124887124,10589.714141458553,96.87112952380971,0.0,156.74493333333334,708.6741333333332,0.0,96.87112952380971,0.0,0.0,0.0,43,0.7972,642.1806835497143,0.0,642.1806835497143,operational,2025-02-02
748.5934128571429,862.9766666666666,206.4,10589.714141458553,10672.529213029982,92.01674619047628,0.0,206.4,656.5766666666666,0.0,92.01674619047628,0.0,0.0,0.0,44,0.7644,572.224804788,0.0,572.224804788,operational,2025-02-02
1513.2677223809521,851.2133,252.16675,10672.529213029982,10800.0,141.63420774446422,0.0,252.16675,599.04655,0.0,141.63420774446422,0.0,772.5869646364879,0.0,45,0.6899,1044.0034016706188,0.0,1044.0034016706188,operational,2025-02-02
730.1956652380952,963.0563333333332,294.4087666666667,10800.0,10800.0,0.0,0.0,294.4087666666667,668.6475666666665,0.0,0.0,0.0,61.54809857142868,0.0,46,0.86,627.9682721047619,0.0,627.9682721047619,operational,2025-02-02
1.4521033333331843,1143.6366666666665,332.48749999999995,10800.0,9900.336596296296,0.0,809.6970633333334,332.48749999999995,1.4521033333331843,0.0,0.0,0.0,0.0,0.0,47,1.1617,1.6869084423331602,0.0,1.6869084423331602,operational,2025-02-02
17.526218095238278,1189.9577666666667,367.1264166666666,9900.336596296296,9005.553116402116,0.0,805.3051319047618,367.1264166666666,17.526218095238278,0.0,0.0,0.0,0.0,0.0,48,1.1683,20.475880600666876,0.0,20.475880600666876,operational,2025-02-02
-0.0,1173.5551999999998,414.6793333333333,9005.553116402116,8162.357708994708,0.0,758.8758666666665,414.6793333333333,-0.0,0.0,0.0,0.0,0.0,0.0,49,1.0956,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1167.5349999999999,474.96875,8162.357708994708,7392.839653439153,0.0,692.5662499999999,474.96875,-0.0,0.0,0.0,0.0,0.0,0.0,50,1.0849,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1171.4924666666666,531.3649666666666,7392.839653439153,6681.586875661375,0.0,640.1274999999999,531.3649666666666,-0.0,0.0,0.0,0.0,0.0,0.0,51,1.061,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1169.5395833333332,583.4552833333332,6681.586875661375,6030.382097883597,0.0,586.0843,583.4552833333332,-0.0,0.0,0.0,0.0,0.0,0.0,52,1.043,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1159.6966666666667,638.49375,6030.382097883597,5451.267746031745,0.0,521.2029166666667,638.49375,-0.0,0.0,0.0,0.0,0.0,0.0,53,1.036,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1155.84485,701.0060166666667,5451.267746031745,4945.891264550264,0.0,454.83883333333324,701.0060166666667,-0.0,0.0,0.0,0.0,0.0,0.0,54,1.0147,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1166.1131666666665,752.3296,4945.891264550264,4486.131746031746,0.0,413.7835666666665,752.3296,-0.0,0.0,0.0,0.0,0.0,0.0,55,0.9922,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1171.27,796.9875,4486.131746031746,4070.2623015873014,0.0,374.2825,796.9875,-0.0,0.0,0.0,0.0,0.0,0.0,56,0.97,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1143.4297833333333,854.4570666666666,4070.2623015873014,3749.181505291005,0.0,288.97271666666666,854.4570666666666,-0.0,0.0,0.0,0.0,0.0,0.0,57,0.9422,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1121.5185833333333,890.1131833333334,3749.181505291005,3492.0643941798944,0.0,231.40539999999987,890.1131833333334,-0.0,0.0,0.0,0.0,0.0,0.0,58,0.9569,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1126.9816666666666,904.6187499999999,3492.0643941798944,3244.994486772487,0.0,222.3629166666667,904.6187499999999,-0.0,0.0,0.0,0.0,0.0,0.0,59,0.9977,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1143.2435833333334,932.48405,3244.994486772487,3010.817227513228,0.0,210.75953333333337,932.48405,-0.0,0.0,0.0,0.0,0.0,0.0,60,0.9919,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1140.9567499999998,948.9234666666666,3010.817227513228,2797.446912698413,0.0,192.0332833333332,948.9234666666666,-0.0,0.0,0.0,0.0,0.0,0.0,61,0.9588,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1120.8249999999998,955.75,2797.446912698413,2614.0302460317466,0.0,165.07499999999982,955.75,-0.0,0.0,0.0,0.0,0.0,0.0,62,0.9549,-0.0,0.0,0.0,operational,2025-02-02
-0.0,1112.3949499999999,985.7863,2614.0302460317466,2473.353968253969,0.0,126.6086499999999,985.7863,-0.0,0.0,0.0,0.0,0.0,0.0,63,0.9839,-0.0,0.0,0.0,operational,2025-02-02
175.71978333333334,1127.6572666666666,1027.8570166666666,2473.353968253969,2541.681548253969,75.91953333333333,0.0,1027.8570166666666,99.80025,0.0,75.91953333333333,0.0,0.0,0.0,64,0.799,140.40010688333334,0.0,140.40010688333334,operational,2025-02-02
969.6831619047622,1140.545,1055.08125,2541.681548253969,3291.681548253969,833.3333333333333,0.0,1055.08125,85.46375000000012,0.0,833.3333333333333,0.0,50.88607857142881,0.0,65,0.5025,487.2657888571429,0.0,487.2657888571429,operational,2025-02-02
984.9648134285712,1114.6941166666666,1054.1732,3291.681548253969,4041.681548253969,833.3333333333333,0.0,1054.1732,60.52091666666661,0.0,833.3333333333333,0.0,91.11056342857137,0.0,66,0.4662,459.19059602039994,0.0,459.19059602039994,operational,2025-02-02
983.1866943809521,1103.5297833333334,1079.4850666666666,4041.681548253969,4791.68154825397,833.3333333333333,0.0,1079.4850666666666,24.044716666666773,0.0,833.3333333333333,0.0,125.80864438095205,0.0,67,0.5007,492.2815778765427,0.0,492.2815778765427,operational,2025-02-02
967.480284857143,1132.0416666666665,1117.6374999999998,4791.68154825397,5541.68154825397,833.3333333333333,0.0,1117.6374999999998,14.404166666666697,0.0,833.3333333333333,0.0,119.74278485714308,0.0,68,0.4827,467.00273350054294,0.0,467.00273350054294,operational,2025-02-02
954.4101681904763,1160.9295666666667,1105.8838833333332,5541.68154825397,6291.68154825397,833.3333333333333,0.0,1105.8838833333332,55.0456833333335,0.0,833.3333333333333,0.0,66.03115152380951,0.0,69,0.4785,456.68526547914286,0.0,456.68526547914286,operational,2025-02-02
925.3658681904762,1105.1401166666665,1117.75745,6291.68154825397,7041.68154825397,833.3333333333333,0.0,1105.1401166666665,0.0,12.61733333333359,820.7159999999997,0.0,104.64986819047658,0.0,70,0.4662,431.40556775040005,0.0,431.40556775040005,operational,2025-02-02
896.7340943809522,1014.6033333333332,1148.00625,7041.68154825397,7791.68154825397,833.3333333333333,0.0,1014.6033333333332,0.0,133.40291666666667,699.9304166666666,0.0,196.80367771428564,0.0,71,0.4432,397.432550629638,0.0,397.432550629638,operational,2025-02-02
912.3180328571425,1029.2584666666667,1115.8952,7791.68154825397,8541.68154825397,833.3333333333333,0.0,1029.2584666666667,0.0,86.63673333333327,746.6966,0.0,165.6214328571425,0.0,72,0.4411,402.4234842932855,0.0,402.4234842932855,operational,2025-02-02
921.1340280952379,1068.5136,1090.4079333333334,8541.68154825397,9291.68154825397,833.3333333333333,0.0,1068.5136,0.0,21.894333333333407,811.4389999999999,0.0,109.69502809523806,0.0,73,0.4551,419.20809618614277,0.0,419.20809618614277,operational,2025-02-02
912.1687066666666,1060.23,1099.76875,9291.68154825397,10041.68154825397,833.3333333333333,0.0,1060.23,0.0,39.538749999999936,793.7945833333333,0.0,118.37412333333327,0.0,74,0.4463,407.10089378533326,0.0,407.10089378533326,operational,2025-02-02
916.5537852380951,1017.6193333333333,1101.54775,10041.68154825397,10791.68154825397,833.3333333333333,0.0,1017.6193333333333,0.0,83.92841666666664,749.4049166666666,0.0,167.14886857142847,0.0,75,0.4113,376.9785718684285,0.0,376.9785718684285,operational,2025-02-02
955.5486566666666,1029.4667166666666,1088.6407833333333,10791.68154825397,10800.0,9.242724162256005,0.0,1029.4667166666666,0.0,9.242724162256005,0.0,49.9313425044107,955.5486566666666,0.0,76,0.5682,542.942746718,0.0,542.942746718,operational,2025-02-02
164.66721857142863,1087.3249999999998,1067.8625,10800.0,10800.0,0.0,0.0,1067.8625,19.462499999999864,0.0,0.0,0.0,145.20471857142877,0.0,77,0.8279,136.32799025528575,0.0,136.32799025528575,operational,2025-02-02
