strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,solver
rolling_margin_mean14,validation,2025-08-20,0,0,margin,1,57002.44288584195,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-20,6,1,margin,2,46570.181255407275,1167.9255136459687,5815.775424820298,2250.6834789605887,1915.7775242394914,1,LP
rolling_margin_mean14,validation,2025-08-20,12,2,margin,2,40559.96746891299,4.758088271113138,1889.9824887037087,489.306600021103,391.3035285933731,1,LP
rolling_margin_mean14,validation,2025-08-20,18,3,margin,2,31823.937639537846,8.198654231110254,0.0,6.874996250800352,6.448796553138305,1,LP
rolling_margin_mean14,validation,2025-08-21,0,0,margin,1,54675.63373153671,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-21,6,1,margin,2,43630.033294622976,441.2189597377802,6128.071605161865,1896.8002577539492,1630.1867860095635,1,LP
rolling_margin_mean14,validation,2025-08-21,12,2,margin,2,41097.91030095905,229.67448842546193,1536.7803741111106,483.5409451012987,345.7530481594413,1,MILP
rolling_margin_mean14,validation,2025-08-21,18,3,margin,2,31663.79567861643,0.0,27.947219337779984,20.055851700804542,18.971161975518076,1,LP
rolling_margin_mean14,validation,2025-08-22,0,0,margin,1,28665.302880191095,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,validation,2025-08-22,6,1,margin,2,19226.673997792022,0.0,1496.4572510000012,524.0230730908938,660.6361652117171,1,MILP
rolling_margin_mean14,validation,2025-08-22,12,2,margin,2,24990.424635182164,154.3514424144459,6.821210263296962e-13,55.087596276654025,69.00027683657011,1,LP
rolling_margin_mean14,validation,2025-08-22,18,3,margin,2,22066.042753559894,35.09578166666654,0.0,21.759507283594367,23.569863089388797,1,LP
rolling_margin_mean14,validation,2025-08-23,0,0,margin,1,27480.76923482973,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,validation,2025-08-23,6,1,margin,2,19906.94125791473,524.4732400000021,2.8421709430404007e-13,206.46020522290115,257.8372658013411,1,MILP
rolling_margin_mean14,validation,2025-08-23,12,2,margin,2,25520.077804902623,169.96024988889252,4.547473508864641e-13,62.701254472074154,77.73538870284752,1,LP
rolling_margin_mean14,validation,2025-08-23,18,3,margin,2,22286.98974426382,0.0,10.683761333333791,6.568356442755862,7.226511170465409,1,LP
rolling_margin_mean14,validation,2025-08-24,0,0,margin,1,53012.59068606658,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-24,6,1,margin,2,41289.01051883775,0.0,6132.866428213976,2131.9066686984597,1900.2709229727975,1,LP
rolling_margin_mean14,validation,2025-08-24,12,2,margin,2,41850.06919108459,2983.104824406037,0.0,1336.893588563478,1178.3523419340074,1,MILP
rolling_margin_mean14,validation,2025-08-24,18,3,margin,2,31620.472874154973,0.0,41.977905333332615,29.80907836877718,28.376252721147043,1,LP
rolling_margin_mean14,validation,2025-08-25,0,0,margin,1,64855.04594296092,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-25,6,1,margin,2,50392.91762051446,22.54849276110656,15173.332224187918,5210.436929128358,4431.372340625542,1,LP
rolling_margin_mean14,validation,2025-08-25,12,2,margin,2,42680.729019469334,0.0,2960.220739632165,1106.2449520891983,936.9744277204362,1,LP
rolling_margin_mean14,validation,2025-08-25,18,3,margin,2,31322.577860695663,16.48533766666617,0.0,11.635366016916254,11.276866495821018,1,LP
rolling_margin_mean14,validation,2025-08-26,0,0,margin,1,53049.61030126868,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-26,6,1,margin,2,44389.26965506622,1703.912753314142,0.0,429.896107138195,382.7761858488045,1,LP
rolling_margin_mean14,validation,2025-08-26,12,2,margin,2,41423.63732877125,0.0,3512.2897153278445,1087.6024508802127,978.1671207428022,1,MILP
rolling_margin_mean14,validation,2025-08-26,18,3,margin,2,31389.755741545458,5.6892399999997,0.01804366666669921,4.255330031083082,4.139814945893001,1,LP
rolling_margin_mean14,validation,2025-08-27,0,0,margin,1,53079.632860727725,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-27,6,1,margin,2,48850.37407620733,7025.5129700926445,0.0,2221.6092025559856,1950.3795776416835,1,LP
rolling_margin_mean14,validation,2025-08-27,12,2,margin,2,43441.368750621594,0.6299511111113594,4834.181786594697,1338.1597626376586,1242.7701479555642,1,MILP
rolling_margin_mean14,validation,2025-08-27,18,3,margin,2,31132.42912770448,12.477211333333571,0.0,8.800357100966835,8.614951437670804,1,LP
rolling_margin_mean14,validation,2025-08-28,0,0,margin,1,51054.902801546006,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-28,6,1,margin,2,47357.648711502676,6436.527608823046,77.36623244444445,2481.1743532197106,2111.2373201673695,1,LP
rolling_margin_mean14,validation,2025-08-28,12,2,margin,2,40304.86335876417,0.0,2317.9065162743505,856.5586691189209,738.9521664719618,1,LP
rolling_margin_mean14,validation,2025-08-28,18,3,margin,2,30989.815736513745,2.7010926666653177,0.0,1.988892708065638,1.9458674671958176,1,LP
rolling_margin_mean14,validation,2025-08-29,0,0,margin,1,28947.557097361507,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,validation,2025-08-29,6,1,margin,2,20230.23629782706,1.1368683772161603e-13,1830.126494999999,651.4105425399996,817.3697661146459,1,MILP
rolling_margin_mean14,validation,2025-08-29,12,2,margin,2,25756.60638050446,907.7957681111127,3.410605131648481e-13,331.54141423091727,416.00441169719045,1,LP
rolling_margin_mean14,validation,2025-08-29,18,3,margin,2,21645.143908324655,1.9329297777776446,4.46460711111024,3.9866436380827097,4.370269378791779,1,LP
rolling_margin_mean14,validation,2025-08-30,0,0,margin,1,28108.879917001897,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,validation,2025-08-30,6,1,margin,2,19466.232352649244,79.03228764555678,805.2843245514413,263.0104773610749,319.43016987042387,1,MILP
rolling_margin_mean14,validation,2025-08-30,12,2,margin,2,25180.227185970478,2.266212222223146,431.65028031222374,153.55431170129572,195.2657827374829,1,LP
rolling_margin_mean14,validation,2025-08-30,18,3,margin,2,21682.48229890876,0.0,21.408650999998883,13.50274617153257,14.598673918050403,1,LP
rolling_margin_mean14,validation,2025-08-31,0,0,margin,1,51588.13970303343,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,validation,2025-08-31,6,1,margin,2,42616.410507435205,1033.625071264705,73.3311215061716,321.22290019134925,266.1320507884922,1,LP
rolling_margin_mean14,validation,2025-08-31,12,2,margin,2,39092.32517724097,0.6100566666663099,2122.9409277160507,803.4818921835788,697.2788125319471,1,LP
rolling_margin_mean14,validation,2025-08-31,18,3,margin,2,31080.747404285885,9.403753963334111,0.0,7.762798896732309,7.423894320860864,1,LP
rolling_margin_mean14,evaluation,2025-09-01,0,0,margin,1,56073.32800519252,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-01,6,1,margin,2,43702.64801276167,0.0,10193.097117997244,2900.0531730406897,2700.855069555305,1,LP
rolling_margin_mean14,evaluation,2025-09-01,12,2,margin,2,40961.8494549591,1261.1945634663907,2164.1179899999997,972.4570550031555,919.1241722986776,1,MILP
rolling_margin_mean14,evaluation,2025-09-01,18,3,margin,2,30673.507587098375,0.0,5.477795666666452,3.5865114955387507,3.7496457352018435,1,LP
rolling_margin_mean14,evaluation,2025-09-02,0,0,margin,1,50761.64640966267,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-02,6,1,margin,2,45033.0596075913,5226.635834674889,0.0,1620.8627664614883,1531.4950095159454,1,LP
rolling_margin_mean14,evaluation,2025-09-02,12,2,margin,2,40240.79493634187,7.283063041541027e-13,4420.652647296299,1227.2223984853822,1187.600069583394,1,MILP
rolling_margin_mean14,evaluation,2025-09-02,18,3,margin,2,30389.95376822314,12.546800333332612,0.0,8.222298370888417,8.529942077551892,1,LP
rolling_margin_mean14,evaluation,2025-09-03,0,0,margin,1,52916.88467008021,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-03,6,1,margin,2,42860.82084241617,786.4246908888883,3832.314183954731,1312.6028213807967,1182.1737240923114,1,LP
rolling_margin_mean14,evaluation,2025-09-03,12,2,margin,2,40397.187941477336,0.0,2175.4549523100095,526.8631337635848,482.48273319211603,1,MILP
rolling_margin_mean14,evaluation,2025-09-03,18,3,margin,2,29925.675626052176,3.48563366666599,0.0,2.344886144755102,2.4284587771955737,1,LP
rolling_margin_mean14,evaluation,2025-09-04,0,0,margin,1,52057.65790882165,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-04,6,1,margin,2,42306.7226049765,597.0519596411135,3244.705129688621,1032.346617029815,960.3650944113631,1,LP
rolling_margin_mean14,evaluation,2025-09-04,12,2,margin,2,39861.6578788669,0.0,2721.068664063604,835.036505432329,776.625124390275,1,MILP
rolling_margin_mean14,evaluation,2025-09-04,18,3,margin,2,29705.003293913192,6.904965666667067,0.0,4.6141031503613785,4.761577831902271,1,LP
rolling_margin_mean14,evaluation,2025-09-05,0,0,margin,1,27536.853503263686,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-05,6,1,margin,2,20628.501972096154,2.8421709430404007e-13,1011.4167593333341,345.32882612380604,479.0503823217438,1,MILP
rolling_margin_mean14,evaluation,2025-09-05,12,2,margin,2,23510.25208307185,0.0,223.31145166666568,75.01901306677718,104.27997108124691,1,LP
rolling_margin_mean14,evaluation,2025-09-05,18,3,margin,2,20392.749286918406,24.612843999998574,0.0,13.78558484989922,16.360497967922853,1,LP
rolling_margin_mean14,evaluation,2025-09-06,0,0,margin,1,26867.415915843234,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-06,6,1,margin,2,20249.38904029873,5.684341886080802e-14,453.0071053333362,147.4233472911293,207.29655329226648,1,MILP
rolling_margin_mean14,evaluation,2025-09-06,12,2,margin,2,23495.510355827926,0.0,202.68293377777536,67.22404310154874,92.04347067527223,1,LP
rolling_margin_mean14,evaluation,2025-09-06,18,3,margin,2,20333.927163176908,0.0,1.196709333334013,0.6772946869448233,0.7920034745187048,1,LP
rolling_margin_mean14,evaluation,2025-09-07,0,0,margin,1,48648.51020423189,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-07,6,1,margin,2,43472.56541790127,5789.626315434843,0.0,1568.4109421848475,1432.6338839241466,1,LP
rolling_margin_mean14,evaluation,2025-09-07,12,2,margin,2,39112.58339081784,24.36673370555161,5003.128104792866,1352.2039748113389,1171.524770717931,1,MILP
rolling_margin_mean14,evaluation,2025-09-07,18,3,margin,2,28975.714359053472,0.0,20.143824666667456,13.022752495511623,13.532576875332238,1,LP
rolling_margin_mean14,evaluation,2025-09-08,0,0,margin,1,50505.17426786837,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-08,6,1,margin,2,41710.177588808365,1342.5635254705035,3588.3670755349813,1403.2335477480942,1254.961569001079,1,LP
rolling_margin_mean14,evaluation,2025-09-08,12,2,margin,2,38451.95135163484,396.1346171402198,1538.718251559667,491.0482353040128,402.48409494326245,1,LP
rolling_margin_mean14,evaluation,2025-09-08,18,3,margin,2,27450.766152910037,0.0,12.861991333334686,8.512324833445343,8.63822696359534,1,LP
rolling_margin_mean14,evaluation,2025-09-09,0,0,margin,1,44532.04103934597,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-09,6,1,margin,2,40604.43069764301,5519.020427677713,0.0,1822.5421358415665,1688.7073118772582,1,LP
rolling_margin_mean14,evaluation,2025-09-09,12,2,margin,2,37287.487748442225,3.623767952376511e-13,3799.673583253854,1104.0924431739131,1069.5510894279012,1,MILP
rolling_margin_mean14,evaluation,2025-09-09,18,3,margin,2,27210.75332472017,0.0,11.21096133333333,7.490202512133331,7.423188318695632,1,LP
rolling_margin_mean14,evaluation,2025-09-10,0,0,margin,1,50153.805108892484,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-10,6,1,margin,2,39850.58684307872,0.4214406211064272,5331.784459163806,1604.1994102610984,1364.140675893918,1,LP
rolling_margin_mean14,evaluation,2025-09-10,12,2,margin,2,37057.741517652306,2095.228718229028,0.0,742.9676856621602,666.4182813522372,1,LP
rolling_margin_mean14,evaluation,2025-09-10,18,3,margin,2,26850.55015910998,0.0,4.6574589999984255,3.070384309615635,3.0978554262549003,1,LP
rolling_margin_mean14,evaluation,2025-09-11,0,0,margin,1,49706.370230137036,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-11,6,1,margin,2,38561.23923341081,61.99728366666841,9784.045338271608,2485.653915770448,2339.8513878903677,1,LP
rolling_margin_mean14,evaluation,2025-09-11,12,2,margin,2,33882.86572527381,50.05122344444317,1112.75697135391,267.9989320979669,267.4159607239916,1,MILP
rolling_margin_mean14,evaluation,2025-09-11,18,3,margin,2,26581.52381712561,2.9688763333333554,0.0,1.9683102561000143,1.9543456391773963,1,LP
rolling_margin_mean14,evaluation,2025-09-12,0,0,margin,1,24339.970615880677,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-12,6,1,margin,2,18011.194335013206,2.6147972675971687e-12,684.0777155555576,222.86340690456848,292.59723561564374,1,MILP
rolling_margin_mean14,evaluation,2025-09-12,12,2,margin,2,22212.117621374487,825.4473377777772,2.6147972675971687e-12,262.8061145924231,345.9611971342255,1,LP
rolling_margin_mean14,evaluation,2025-09-12,18,3,keep_previous,2,18031.808723245776,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-13,0,0,margin,1,24108.37073168421,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-13,6,1,margin,2,18066.62529856308,1.1368683772161603e-13,170.4799289382686,67.07603514767624,83.90948856025189,1,MILP
rolling_margin_mean14,evaluation,2025-09-13,12,2,margin,2,21602.124002734072,184.27160393827023,1.1368683772161603e-13,64.40680464287752,79.25386493073745,1,LP
rolling_margin_mean14,evaluation,2025-09-13,18,3,margin,2,17970.548361755595,3.9680139999980497,0.0,2.2450986321989115,2.538440692403512,1,LP
rolling_margin_mean14,evaluation,2025-09-14,0,0,margin,1,51500.743197932,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-14,6,1,margin,2,40718.89420333773,0.0,7207.425527053495,2380.693177862171,2130.5343798156255,1,LP
rolling_margin_mean14,evaluation,2025-09-14,12,2,margin,2,35565.90144138892,155.7805218724248,1419.4281508120755,388.1958226201345,282.51269990665,1,LP
rolling_margin_mean14,evaluation,2025-09-14,18,3,margin,2,25739.73525915063,9.293998111110568,0.0,6.1031139502885186,5.956196825723454,1,LP
rolling_margin_mean14,evaluation,2025-09-15,0,0,margin,1,42073.39756670864,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-15,6,1,margin,2,34460.23482403332,900.9784753500018,2.2737367544323206e-13,268.2415973334504,246.390974103397,1,LP
rolling_margin_mean14,evaluation,2025-09-15,12,2,margin,2,32440.532001647596,64.40616335666192,434.14925828806304,93.72661335775445,86.35006187055791,1,MILP
rolling_margin_mean14,evaluation,2025-09-15,18,3,keep_previous,2,24496.379364958226,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-16,0,0,margin,1,48511.434482182296,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-16,6,1,margin,2,39041.856985913524,135.1037880777833,5070.597091589765,1817.1146171987066,1529.6351996678375,1,LP
rolling_margin_mean14,evaluation,2025-09-16,12,2,margin,2,34479.37179183211,2.5417507388910963,3677.086786722909,940.2302954602476,725.4958824406519,1,MILP
rolling_margin_mean14,evaluation,2025-09-16,18,3,keep_previous,2,24644.588840158307,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-17,0,0,margin,1,47101.54350258091,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-17,6,1,margin,2,38198.17044806681,0.0,2714.0596554883327,875.6453671100294,786.1226193457895,1,LP
rolling_margin_mean14,evaluation,2025-09-17,12,2,margin,2,33054.660523500985,3.583045999999399,1642.539045524008,606.389873461573,550.004078745514,1,LP
rolling_margin_mean14,evaluation,2025-09-17,18,3,margin,2,24579.32728053417,5.986805333333791,0.0,3.9373261415114102,3.8165229303368005,1,LP
rolling_margin_mean14,evaluation,2025-09-18,0,0,margin,1,42857.58785822577,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-18,6,1,margin,2,40467.85097048159,8585.438486599336,0.0,2227.2977868431717,1909.5549175940905,1,LP
rolling_margin_mean14,evaluation,2025-09-18,12,2,margin,2,34342.72479259178,0.0,3904.9830093133305,1055.3543354874555,893.6036294313508,1,LP
rolling_margin_mean14,evaluation,2025-09-18,18,3,margin,2,24552.248715588477,4.164468166667234,0.0,2.7700788488503814,2.657854591099165,1,LP
rolling_margin_mean14,evaluation,2025-09-19,0,0,margin,1,22571.187154224623,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-19,6,1,margin,2,16990.854232034944,332.33017168666527,3.410605131648481e-13,104.51346159723643,133.08542004808075,1,MILP
rolling_margin_mean14,evaluation,2025-09-19,12,2,margin,2,20542.085941320114,0.0,765.238294797778,251.7349546464037,318.2790078266537,1,LP
rolling_margin_mean14,evaluation,2025-09-19,18,3,keep_previous,2,16773.70074896584,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-20,0,0,margin,1,22870.50356965377,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-20,6,1,margin,2,16817.253186717055,2.2737367544323206e-13,342.0356136666652,116.24922874069928,144.07130375378375,1,MILP
rolling_margin_mean14,evaluation,2025-09-20,12,2,margin,2,20272.921155718468,12.720784999998727,362.88188888888936,131.1997404857217,162.52745416130307,1,LP
rolling_margin_mean14,evaluation,2025-09-20,18,3,keep_previous,2,16759.997988106465,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-21,0,0,margin,1,46414.45838576374,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-21,6,1,margin,2,38071.703627564115,67.34065833333307,1083.2751416019285,431.84359026889626,402.6135324538029,1,LP
rolling_margin_mean14,evaluation,2025-09-21,12,2,margin,2,34776.877820177135,4.547473508864641e-13,2767.6082557119344,657.8213364678771,533.8330008707046,1,MILP
rolling_margin_mean14,evaluation,2025-09-21,18,3,keep_previous,2,24734.1982923065,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-22,0,0,margin,1,47493.44365185442,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-22,6,1,margin,2,37645.46858429686,0.0,7842.435856699597,2408.6941661497835,2057.5813744375305,1,LP
rolling_margin_mean14,evaluation,2025-09-22,12,2,margin,2,31897.69864289161,0.0,283.6622211330588,147.53420256765918,129.0159403878278,1,LP
rolling_margin_mean14,evaluation,2025-09-22,18,3,keep_previous,2,23721.385982857926,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-23,0,0,margin,1,46393.727653785,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-23,6,1,margin,2,37901.91880441693,0.0,2981.8791666845004,941.7388766133263,811.0096990838083,1,LP
rolling_margin_mean14,evaluation,2025-09-23,12,2,margin,2,32765.81175972274,0.0,1358.3818778984923,397.62355898960146,340.6634863062362,1,LP
rolling_margin_mean14,evaluation,2025-09-23,18,3,keep_previous,2,23899.71927629637,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-24,0,0,margin,1,41427.52171024591,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-24,6,1,margin,2,35416.34393590716,2735.555426529493,4.547473508864641e-13,696.1312761294062,527.5807775596135,1,LP
rolling_margin_mean14,evaluation,2025-09-24,12,2,margin,2,31558.23509657762,1711.477787784631,0.0,586.8063407347272,516.3304502200199,1,LP
rolling_margin_mean14,evaluation,2025-09-24,18,3,keep_previous,2,23814.044530772906,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-25,0,0,margin,1,44506.061282081835,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-25,6,1,margin,2,38417.484110704914,2265.4119334540474,50.876558333333605,601.8966358818006,521.9982388329456,1,LP
rolling_margin_mean14,evaluation,2025-09-25,12,2,margin,2,34086.480730567695,68.42932314815316,2653.624762518517,629.5130465671256,480.9706231041346,1,MILP
rolling_margin_mean14,evaluation,2025-09-25,18,3,margin,1,23572.627390026882,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-26,0,0,margin,1,21857.623190174996,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-26,6,1,margin,2,15700.626619731289,1.1368683772161603e-13,1453.3789350000002,446.4931838679166,587.2090123357024,1,MILP
rolling_margin_mean14,evaluation,2025-09-26,12,2,margin,2,19107.903685938,69.27485933333247,4.547473508864641e-13,21.664629744483285,28.25889486458562,1,LP
rolling_margin_mean14,evaluation,2025-09-26,18,3,keep_previous,2,15801.157800193705,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-27,0,0,margin,1,21069.887504650807,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-09-27,6,1,margin,2,16517.194462053652,1180.1621361111106,3.410605131648481e-13,370.54667515136117,470.8741944017262,1,MILP
rolling_margin_mean14,evaluation,2025-09-27,12,2,margin,2,19983.059468656043,2.5011104298755527e-12,806.5140244444444,250.47426976636217,317.995671714277,1,LP
rolling_margin_mean14,evaluation,2025-09-27,18,3,keep_previous,2,15673.634050800396,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-28,0,0,margin,1,44737.92892386798,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-28,6,1,margin,2,42198.6180514998,6074.044466516112,0.0,1990.2519106580014,1637.6759917105342,1,LP
rolling_margin_mean14,evaluation,2025-09-28,12,2,margin,2,34176.52472658839,11.234156750001148,4989.928337119687,1616.581204814897,1317.0583449847263,1,LP
rolling_margin_mean14,evaluation,2025-09-28,18,3,margin,1,23494.242779955403,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-29,0,0,margin,1,45407.06730005819,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-29,6,1,margin,2,35965.7337888521,0.0,7890.522642806589,2434.780949274465,2139.036806760276,1,LP
rolling_margin_mean14,evaluation,2025-09-29,12,2,margin,2,31312.775197006453,2757.169383273534,0.0,872.7445062721627,761.8220579018266,1,LP
rolling_margin_mean14,evaluation,2025-09-29,18,3,margin,1,22523.289781376734,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-30,0,0,margin,1,44903.18177007982,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-09-30,6,1,margin,2,38230.83122826354,598.2975579341521,919.7597625020597,704.7589661436514,610.0058145340466,1,LP
rolling_margin_mean14,evaluation,2025-09-30,12,2,margin,2,33064.85232704648,1292.9619936322192,31.802102777777463,403.8366572097382,359.6860928931585,1,LP
rolling_margin_mean14,evaluation,2025-09-30,18,3,margin,1,22705.213808827524,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-01,0,0,margin,1,41907.591339925995,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-01,6,1,margin,2,34812.35382912158,455.4627879917722,3038.695321274343,717.6909230629328,812.3896167452425,1,LP
rolling_margin_mean14,evaluation,2025-10-01,12,2,margin,2,32575.458037469725,1.1155520951433573e-12,2856.002803592596,665.8098898183202,711.1207120107013,1,MILP
rolling_margin_mean14,evaluation,2025-10-01,18,3,margin,1,22499.196116774216,0.0,3.410605131648481e-13,2.1403252503660044e-13,2.1823650188577756e-13,0,LP
rolling_margin_mean14,evaluation,2025-10-02,0,0,margin,1,46969.88840605429,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-02,6,1,margin,2,36580.58527268584,0.0,9409.144562024689,2942.666473664821,2901.0426791754417,1,LP
rolling_margin_mean14,evaluation,2025-10-02,12,2,margin,2,30298.73529478672,1.1368683772161603e-13,2397.2266546831274,519.641013114086,512.0805726828029,1,MILP
rolling_margin_mean14,evaluation,2025-10-02,18,3,margin,1,22477.69329338238,0.0,1.1368683772161603e-13,7.117364475561771e-14,7.243922287411157e-14,0,LP
rolling_margin_mean14,evaluation,2025-10-03,0,0,margin,1,18994.794092851906,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-03,6,1,margin,2,13022.259378547496,90.43710000000107,3.979039320256561e-13,29.28504026500054,42.00975556142925,1,MILP
rolling_margin_mean14,evaluation,2025-10-03,12,2,margin,2,17686.44430168658,157.1078500000009,1.1368683772161603e-13,47.921579558333754,69.80981368506004,1,LP
rolling_margin_mean14,evaluation,2025-10-03,18,3,margin,1,14369.77440431215,1.8189894035458565e-12,0.0,6.967638910282403e-13,8.468759915558622e-13,0,LP
rolling_margin_mean14,evaluation,2025-10-04,0,0,margin,1,20362.27388792463,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-04,6,1,margin,2,14181.394008557527,1.6484591469634324e-12,391.87917166666665,124.88874129361176,168.54049109495315,1,MILP
rolling_margin_mean14,evaluation,2025-10-04,12,2,margin,2,18046.216543484028,4.547473508864641e-13,120.30519833333386,37.37398852008381,50.59901136677831,1,LP
rolling_margin_mean14,evaluation,2025-10-04,18,3,margin,1,14376.954336906037,2.5011104298755527e-12,2.0463630789890885e-12,1.8275045476912055e-12,2.1373807612690147e-12,0,LP
rolling_margin_mean14,evaluation,2025-10-05,0,0,margin,1,45435.71292017004,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-05,6,1,margin,2,35590.74687494841,148.44599999999866,10495.613323401929,2858.95237245509,2707.4399825773953,1,LP
rolling_margin_mean14,evaluation,2025-10-05,12,2,margin,2,29576.44272469432,180.81290534979343,250.1272559478714,115.24478862382071,111.07549231423559,1,LP
rolling_margin_mean14,evaluation,2025-10-05,18,3,margin,1,22095.36473155088,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-06,0,0,margin,1,38406.67852802364,0.0,0.0,0.0,0.0,0,MILP
rolling_margin_mean14,evaluation,2025-10-06,6,1,margin,2,33107.85623664728,3094.0306694518513,1.2079226507921703e-12,775.80104767591,625.3215815954196,1,LP
rolling_margin_mean14,evaluation,2025-10-06,12,2,margin,2,28465.990327629177,5.114316666666696,702.8209139657046,223.0760233827313,199.91052410836517,1,LP
rolling_margin_mean14,evaluation,2025-10-06,18,3,margin,2,21287.301830401608,95.75867044420124,0.0,63.30605703066144,60.00340888609126,1,LP
rolling_margin_mean14,evaluation,2025-10-07,0,0,margin,1,40286.270079669586,0.0,0.0,0.0,0.0,0,LP
rolling_margin_mean14,evaluation,2025-10-07,6,1,margin,2,33372.38325272296,342.6056347846343,1326.5748716968503,458.3316482567534,381.78451780319756,1,LP
