strategy,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,scenario_count,solver
rolling_scenario_mean14,development,2025-03-13,0,0,residual_6,10,48374.6592600716,47834.51984951,49995.07749175642,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-13,6,1,margin,11,41822.63723010446,41399.90404800332,43090.83677640787,2535.1323514867827,3826.691065934449,2567.7985087967304,2275.199925797816,1,9,LP
rolling_scenario_mean14,development,2025-03-13,12,2,margin,11,30166.68424794581,30132.666058845403,30268.738815247027,1.1368683772161603e-13,2570.3438861207096,942.6071213464379,831.9019442836056,1,9,LP
rolling_scenario_mean14,development,2025-03-13,18,3,margin,10,18333.139437178204,18296.815110807078,18442.11241629158,0.0,1.1368683772161603e-13,5.189804141991772e-14,5.1440451898088215e-14,0,9,LP
rolling_scenario_mean14,development,2025-03-14,0,0,margin,10,15510.827673681333,15458.14501547754,15668.875648292715,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-14,6,1,margin,11,11637.075293997546,11582.375242718072,11801.175447835967,1028.2076696666704,1.1368683772161603e-13,334.5582047999292,433.95667079850654,1,9,MILP
rolling_scenario_mean14,development,2025-03-14,12,2,margin,11,14671.286215255612,14610.72279194162,14852.976485197589,0.0,618.3738718888887,196.3131487059057,253.3436860324648,1,9,LP
rolling_scenario_mean14,development,2025-03-14,18,3,keep_previous,11,11099.471535591983,11038.46901713226,11282.479090971152,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-15,0,0,margin,10,15307.628114302215,15254.168675106726,15468.006431888683,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,development,2025-03-15,6,1,margin,11,11261.254676031796,11203.6968251779,11433.928228593484,1081.6733723333318,5.684341886080802e-14,335.4448482250109,461.79293534762576,1,9,MILP
rolling_scenario_mean14,development,2025-03-15,12,2,margin,11,13354.62619364243,13291.592202518294,13543.728167014842,7.389644451905042e-13,623.8742347777812,185.22126768034653,258.3596745570301,1,9,MILP
rolling_scenario_mean14,development,2025-03-15,18,3,keep_previous,11,11173.124325242625,11111.01763609146,11359.44439269612,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-16,0,0,residual_3,10,47017.33305834052,46373.60201427927,48948.526190524266,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-16,6,1,margin,11,39398.21946916538,39071.878913926,40377.241134883516,1592.75285292667,777.8198675666629,955.6776601973497,906.3604378038415,1,9,LP
rolling_scenario_mean14,development,2025-03-16,12,2,margin,11,30490.339865709873,30421.982490131708,30695.411992444377,0.0,4782.908057359256,1761.3999634345723,1586.8634691977538,1,9,LP
rolling_scenario_mean14,development,2025-03-16,18,3,margin,10,18554.12589905856,18482.190248323604,18769.932851263424,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-17,0,0,margin,10,43118.51638125793,41061.84279080486,49288.53715261712,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-17,6,1,margin,11,31556.54850577552,31494.03343371247,31744.093721964684,11.480173222222675,6421.206827115595,1724.2638359515165,1740.191756520144,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-17,12,2,residual_1,11,26763.359886232305,26597.849976429847,27259.889615639673,267.3764662488573,326.73562892181144,176.06835978911,170.73785243157016,1,9,LP
rolling_scenario_mean14,development,2025-03-17,18,3,margin,11,19109.13604460603,19038.40199876642,19321.338182124862,731.8975471273636,0.0,347.76403287350144,344.3871216621972,1,9,LP
rolling_scenario_mean14,development,2025-03-18,0,0,margin,10,49334.21766472921,47470.40434138835,54925.6576347518,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-18,6,1,margin,11,39163.24106020299,38812.89782139638,40214.27077662283,561.4160863633334,5258.6130712880195,2175.400562074492,2033.602608174853,1,9,LP
rolling_scenario_mean14,development,2025-03-18,12,2,margin,11,28779.072196500263,28708.93464289796,28989.484857307172,0.0,5470.401898360595,1734.1705267318814,1617.9929190375692,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-18,18,3,keep_previous,11,18750.376909728162,18673.50190201662,18981.001932862786,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-19,0,0,margin,10,40746.89971934675,38744.56356785704,46753.9081738159,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,development,2025-03-19,6,1,margin,11,36979.497893528714,36453.14801423747,38558.547531402444,5410.92204371056,0.0,1774.5036127948667,1706.3586820201058,1,9,LP
rolling_scenario_mean14,development,2025-03-19,12,2,margin,11,28002.444895771332,27929.756217981758,28220.51092914005,0.0,2894.1840856213953,1015.3467619750162,960.4818421902573,1,9,LP
rolling_scenario_mean14,development,2025-03-19,18,3,keep_previous,11,18877.813471171394,18798.45342752755,19115.893602102922,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-20,0,0,margin,10,43075.924986137325,42929.98501833578,43513.74488954196,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-20,6,1,margin,11,34542.90638184321,34330.67604512505,35179.5973919977,506.0049395555567,7251.394090700963,2753.971328398193,2538.1276849670876,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-20,12,2,residual_0,11,26818.001299120257,26645.649653651304,27335.056235527118,393.6550210109781,250.266762436213,202.91012182193953,183.76185532857508,1,9,LP
rolling_scenario_mean14,development,2025-03-20,18,3,margin,11,19552.413778331218,19468.524667843158,19804.081109795392,976.8176878795464,0.0,549.0941309957271,537.016000117855,1,9,LP
rolling_scenario_mean14,development,2025-03-21,0,0,margin,10,14898.658323006897,14811.133633777848,15161.232390694046,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-21,6,1,margin,11,8895.869083512343,8821.36450098391,9119.382831097646,1.7053025658242404e-13,660.704855222222,208.83862984778315,285.54221566969153,1,9,MILP
rolling_scenario_mean14,development,2025-03-21,12,2,residual_0,11,13709.699075779834,13613.30192720586,13998.890521501758,215.42467454777676,255.40348815637844,136.4014588439395,174.54636844087116,1,9,LP
rolling_scenario_mean14,development,2025-03-21,18,3,margin,11,11077.889546401804,10986.791126767339,11351.184805305202,171.507533267486,0.0,32.8177614294061,41.07208109935915,1,9,LP
rolling_scenario_mean14,development,2025-03-22,0,0,margin,10,15483.086463138672,15392.500271925492,15754.84503677821,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-22,6,1,margin,11,9922.480075580399,9846.119290263081,10151.562431532357,5.684341886080802e-14,158.63281738683105,50.5488373473596,66.45304852417729,1,9,MILP
rolling_scenario_mean14,development,2025-03-22,12,2,margin,11,14126.012626115738,14042.483627319169,14376.59962250545,0.0,280.4661843909479,92.13834941059639,121.74794377769464,1,9,LP
rolling_scenario_mean14,development,2025-03-22,18,3,keep_previous,11,11238.322533372007,11147.561708086458,11510.605009228657,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-23,0,0,margin,10,43926.424147911035,43259.62423537079,45926.82388553176,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-23,6,1,margin,11,35559.42955695901,35301.98512007299,36331.76286761707,24.47065236666765,2312.6158496707917,923.7784916868677,890.7440171310687,1,9,LP
rolling_scenario_mean14,development,2025-03-23,12,2,margin,11,27456.28519777226,27372.553041567255,27707.481666387273,0.0,4952.751884174619,1427.6043275124316,1323.9688510054511,1,9,MILP
rolling_scenario_mean14,development,2025-03-23,18,3,keep_previous,11,18770.158981923134,18658.730293964698,19104.445045798442,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-24,0,0,margin,10,41073.459406752016,40163.29023320272,43803.9669273999,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-24,6,1,margin,11,34649.01887380913,34391.429855717695,35421.78592808344,1957.0881636666686,2323.560248205761,1544.0622838304346,1459.7411206639276,1,9,LP
rolling_scenario_mean14,development,2025-03-24,12,2,margin,11,27475.370395471888,27425.557457831062,27624.80920839436,0.0,3242.34532489869,921.2735112921232,848.6578656922595,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-24,18,3,keep_previous,11,18707.48645138336,18649.702470024844,18880.8383954589,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-25,0,0,margin,10,46116.12816389601,44838.707301246,49948.390751846055,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-25,6,1,margin,11,34866.08585706985,34578.159366786065,35729.8653279212,10.404831111111775,9308.862738953365,3199.993975666457,2933.707829905029,1,9,LP
rolling_scenario_mean14,development,2025-03-25,12,2,margin,11,25839.729952744587,25788.69964343803,25992.82088066425,479.66103839780783,1157.4349169464995,459.4769918386399,416.60928704456967,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-25,18,3,keep_previous,11,18540.426338410216,18480.745955380688,18719.467487498794,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-26,0,0,margin,10,39551.63608141823,38311.2821785196,43272.697790114136,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,development,2025-03-26,6,1,margin,11,32386.583216674844,32318.67103212494,32590.319770324553,1496.7550812149507,55.62546728120833,465.92924128126594,457.4319073967777,1,9,LP
rolling_scenario_mean14,development,2025-03-26,12,2,margin,11,27246.786042635013,27204.739233976165,27372.926468611553,5.684341886080801e-13,4407.758471535934,1272.1337001602478,1199.319005114599,1,9,MILP
rolling_scenario_mean14,development,2025-03-26,18,3,keep_previous,11,18680.711760354192,18630.86594120304,18830.249217807643,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-27,0,0,margin,10,42111.93990217037,40719.640669044864,46288.83760154689,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-27,6,1,margin,11,35195.72954261837,34934.82106197725,35978.45498454172,2089.4773706008177,2565.561955136653,1756.281090744419,1677.7588257959096,1,9,LP
rolling_scenario_mean14,development,2025-03-27,12,2,margin,11,27355.166333095287,27314.863687359135,27476.074270303736,0.0,4599.6805633923195,1569.219716560872,1479.164170193629,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-27,18,3,margin,11,18636.220546083612,18586.208096581297,18786.257894590555,9.932377816662779,0.0,6.339209223151686,6.075882422479764,1,9,LP
rolling_scenario_mean14,development,2025-03-28,0,0,margin,10,14493.56844841997,14459.01542399515,14597.227521694429,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-28,6,1,keep_previous,11,9267.827813944617,9165.546713345617,9574.671115741621,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-28,12,2,margin,11,13234.829130284577,13197.657334002144,13346.344519131875,0.0,39.50302658984654,13.472013686640341,18.641193371437762,1,9,LP
rolling_scenario_mean14,development,2025-03-28,18,3,keep_previous,11,11028.4992926363,10984.84398744035,11159.465208224148,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-29,0,0,margin,10,13764.20101739847,13730.700255107322,13864.70330427192,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-03-29,6,1,margin,11,9075.52924981551,8982.201510069903,9355.512469052333,679.7162767777779,2.2737367544323206e-13,222.15599165260568,295.6610205535163,1,9,MILP
rolling_scenario_mean14,development,2025-03-29,12,2,margin,11,13439.879096963128,13404.431276078387,13546.222559617354,0.0,231.57587099999915,77.03769301509416,103.60411886141466,1,9,LP
rolling_scenario_mean14,development,2025-03-29,18,3,keep_previous,11,11160.318587469083,11116.571266253492,11291.560551115857,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-30,0,0,margin,10,38421.62617523488,37992.626133567384,39708.62630023737,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-03-30,6,1,residual_3,11,30165.680803762472,29952.663442011773,30804.732889014573,148.03855870666916,6019.462047758579,1599.1331309429702,1471.6068984123663,1,9,LP+MILP
rolling_scenario_mean14,development,2025-03-30,12,2,margin,11,24048.256501129046,24009.818560168285,24163.570324011325,151.74129349732561,1678.4602206120144,705.8016982109713,647.5412544837061,1,9,LP
rolling_scenario_mean14,development,2025-03-30,18,3,residual_3,11,18728.72229496909,18689.60944324381,18846.06085014493,265.679405212225,151.74129349732561,218.23208537979224,204.30028888643108,1,9,LP
rolling_scenario_mean14,development,2025-03-31,0,0,margin,10,34016.64830145621,33623.26258865323,35196.80543986514,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,development,2025-03-31,6,1,residual_2,11,34933.64861464115,34620.47249391105,35873.17697683145,9303.826770769336,148.03036600000087,2919.543744327598,2513.2796680286947,1,9,LP
rolling_scenario_mean14,development,2025-03-31,12,2,margin,11,27865.576918544364,27694.35242051324,28379.250412637735,158.79822166666565,5765.811912865365,2127.9992698463984,1812.8184604711553,1,9,LP
rolling_scenario_mean14,development,2025-03-31,18,3,keep_previous,11,18386.97530466822,18346.20639946348,18509.28202028244,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-01,0,0,residual_7,10,43726.58671044864,42703.4134986024,46796.10634598734,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-01,6,1,residual_1,11,34276.53962123116,34243.34760999943,34376.11565492634,1570.9584603111148,5348.675343342865,2401.225595452336,2058.193234147202,1,9,LP
rolling_scenario_mean14,development,2025-04-01,12,2,margin,11,27507.00833977195,27470.005789637507,27618.01599017527,346.99081317999674,4525.897475419757,1688.1787042214037,1408.4914390938475,1,9,LP
rolling_scenario_mean14,development,2025-04-01,18,3,keep_previous,11,18315.194595089197,18270.345609100117,18449.74155305644,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-02,0,0,margin,10,41959.281407922776,39914.92074346373,48092.36340129991,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-02,6,1,residual_0,11,33916.939787653304,33758.70540183317,34391.642945113716,1953.5132762367762,925.1458841564252,1036.5309389340553,964.7701583935757,1,9,LP
rolling_scenario_mean14,development,2025-04-02,12,2,margin,11,25916.663224770382,25879.94355356965,26026.822238372577,148.08177192642063,3957.6963635810835,1281.1684588276062,1126.442741474477,1,9,LP
rolling_scenario_mean14,development,2025-04-02,18,3,keep_previous,11,18317.996492797054,18273.5039209239,18451.47420841652,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-03,0,0,margin,10,43509.08354742222,41378.24763510956,49901.59128436019,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-03,6,1,margin,11,31009.54878201381,30971.316439798586,31124.245808659485,0.0,7172.814731069966,2464.5219607498275,2279.1621426605557,1,9,LP
rolling_scenario_mean14,development,2025-04-03,12,2,margin,11,26118.511119190727,26096.979811774167,26183.105041440416,1165.687992864661,1865.802263555555,823.209627958132,753.7801341364357,1,9,MILP
rolling_scenario_mean14,development,2025-04-03,18,3,keep_previous,11,18356.16686059339,18334.49756198016,18421.174756433084,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-04,0,0,margin,10,13643.738609736505,13513.985763594152,14032.997148163564,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-04-04,6,1,margin,11,7535.423899286996,7504.606430589363,7627.876305379894,1.9895196601282805e-13,453.1169651111145,147.46334717324555,197.99175484908727,1,9,MILP
rolling_scenario_mean14,development,2025-04-04,12,2,margin,11,12944.172788850297,12913.740277368805,13035.470323294776,544.2840638888896,4.547473508864641e-13,177.60951294727263,238.52638542858432,1,9,LP
rolling_scenario_mean14,development,2025-04-04,18,3,keep_previous,11,10955.019443468544,10933.939296057288,11018.259885702311,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-05,0,0,margin,10,13370.377527397504,13241.086079908344,13758.251869864984,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-04-05,6,1,keep_previous,11,7263.319865183077,7227.061586057809,7372.094702558883,0.0,0.0,0.0,0.0,0,9,MILP
rolling_scenario_mean14,development,2025-04-05,12,2,keep_previous,11,12659.823409407314,12617.537168730138,12786.682131438843,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-05,18,3,keep_previous,11,11125.7871940484,11100.569621426666,11201.439911913605,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-06,0,0,residual_7,10,39723.42996594068,38201.48116859234,44289.27635798569,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-06,6,1,residual_7,11,29526.240894982584,29413.177823990194,29865.430107959757,274.455733333332,5766.68816288752,1841.6966830583501,1634.5172104064293,1,9,LP+MILP
rolling_scenario_mean14,development,2025-04-06,12,2,residual_7,11,25639.576731826062,25436.32229635022,26249.340038253584,890.037619650212,102.97544444444395,357.2529557205985,329.89200069422134,1,9,LP
rolling_scenario_mean14,development,2025-04-06,18,3,keep_previous,11,18472.538639562033,18368.90662070179,18783.43469614277,0.0,0.0,0.0,0.0,0,9,LP
rolling_scenario_mean14,development,2025-04-07,0,0,residual_6,10,35276.80647100239,33765.836694529615,39809.71580042071,0.0,0.0,0.0,0.0,0,9,LP+MILP
rolling_scenario_mean14,development,2025-04-07,6,1,residual_6,11,29118.077911814184,28994.533732961234,29488.71044837303,3240.597665555556,0.0,1056.0108662618231,935.0899200541198,1,9,LP+MILP
rolling_scenario_mean14,development,2025-04-07,12,2,residual_6,11,25976.055003279565,25772.00064913762,26588.218065705412,0.0,1641.106482352543,555.1828778480256,498.3417546019949,1,9,LP
rolling_scenario_mean14,development,2025-04-07,18,3,residual_3,11,18450.21715837382,18421.235783346103,18537.161283456975,97.20610156666737,131.9932918106997,83.45770444815258,81.03223623268046,1,9,LP
