method,window,period,date,issue_slot,issue_hour,e_start,ordinary_plan_sum,price_rho,observed_price_error,terminal_value,forecast_deficit_kwh,forecast_discharge_kwh,solve_seconds,max_reserve_audit
netload_shape_greedy,val_june,validation,2025-06-15,0,0.0,2621.9770834973533,88786.32215497119,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-16,0,0.0,3274.075601164023,87415.20647083363,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-17,0,0.0,3108.256751350265,86680.72414110287,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-18,0,0.0,2634.8261235333325,87440.5904355344,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-19,0,0.0,2937.999764022223,85400.24147784832,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-20,0,0.0,2684.1647233682556,36665.507066768965,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_june,validation,2025-06-21,0,0.0,2884.6010395206395,35252.93467776476,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-18,0,0.0,2178.160729337569,72442.89799171193,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-19,0,0.0,2134.924192117462,72320.79132383892,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-20,0,0.0,1852.4128791502637,72871.02814889594,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-21,0,0.0,1630.2109173555552,74223.70503470546,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-22,0,0.0,1854.96182146032,40199.23855096649,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-23,0,0.0,1486.6533281999998,40856.0864695003,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-24,0,0.0,1916.1332087280416,76191.91484413992,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-25,0,0.0,2100.0782866380923,76204.94830689125,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-26,0,0.0,1707.2043083703695,77810.48083583772,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-27,0,0.0,2289.7248573343923,76984.80180751321,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-28,0,0.0,1885.1668969915356,76463.18450198119,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-29,0,0.0,1928.8909241407405,41128.838747800124,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-30,0,0.0,1784.4022373777766,41384.38355317108,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,val_august,validation,2025-08-31,0,0.0,1574.0628858211644,78414.74288740623,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-10,0,0.0,4786.2408636984155,67860.3791468054,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-11,0,0.0,4596.088809841269,69292.72779655732,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-12,0,0.0,4802.587337518519,35255.18926909047,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-13,0,0.0,4872.584083026451,35509.83696918095,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-14,0,0.0,5204.148125867726,68323.54110245031,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-15,0,0.0,4487.227906111115,67434.65243069135,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-16,0,0.0,3986.774659746033,67472.52043429276,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-17,0,0.0,3583.5142666084644,68723.97640009523,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-18,0,0.0,3671.113625460318,68750.67448494297,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-19,0,0.0,3584.4259127671953,35408.81224665491,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-20,0,0.0,4496.983348915345,34562.68968055261,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-21,0,0.0,4610.873304386244,70845.60734687714,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-22,0,0.0,3822.106488999998,68842.22145939565,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_september,evaluation,2025-09-23,0,0.0,2889.0253054285704,70776.06237700881,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-08,0,0.0,1451.3861965089911,96764.52389095355,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-09,0,0.0,1928.8049120613766,96611.10718190004,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-10,0,0.0,1683.501095979894,96861.426909291,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-11,0,0.0,1752.1957227788373,97194.2822582328,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-12,0,0.0,1888.4510293947114,50903.36499702057,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-13,0,0.0,1922.1565517195847,51821.586006790116,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-14,0,0.0,2001.8885422253966,97849.08415433273,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-15,0,0.0,1739.627803660316,99742.16195113816,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-16,0,0.0,1911.330116133336,99547.49207905112,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-17,0,0.0,1830.002305755558,99301.84177987183,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-18,0,0.0,1875.848881186245,98744.06427248206,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-19,0,0.0,1865.7872980433888,52224.09750531099,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-20,0,0.0,1694.2762466719578,52488.170953038214,,,0.0,0.0,0.0,0.0,0.0
netload_shape_greedy,eval_december,evaluation,2025-12-21,0,0.0,1872.7814958687843,97965.79764183186,,,0.0,0.0,0.0,0.0,0.0
mean7_value_update,dev_march,development,2025-03-07,0,0.0,1607.6682326867735,34204.04107473368,,,0.3858792857142857,14595.561296952379,14595.561296952379,0.002775500004645437,8.952838470577262e-13
mean7_value_update,dev_march,development,2025-03-07,36,6.0,7475.0885120582,34204.04107473368,0.940784375726851,-0.1355142857142858,0.3858792857142857,13554.07469647619,13554.07469647619,0.0028190000157337636,8.952838470577262e-13
mean7_value_update,dev_march,development,2025-03-07,72,12.0,10800.0,34204.04107473368,0.940784375726851,-0.20832857142857147,0.3858792857142857,9061.020309333333,9061.020309333333,0.001933799998369068,5.684341886080801e-13
mean7_value_update,dev_march,development,2025-03-07,108,18.0,10020.41967978836,34204.04107473368,0.940784375726851,-0.16191428571428612,0.3858792857142857,8320.370152190475,8320.370152190475,0.0010485000093467534,5.684341886080801e-13
mean7_value_update,dev_march,development,2025-03-08,0,0.0,1808.2773627661372,32960.675490697235,,,0.38514750000000003,13758.886074285714,13758.886074285714,0.0024157000007107854,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-08,36,6.0,6445.178438336508,32960.675490697235,0.94050559418342,-0.1367571428571429,0.38514750000000003,12738.272238095238,12738.272238095238,0.00220610000542365,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-08,72,12.0,10800.0,32960.675490697235,0.94050559418342,-0.17637142857142868,0.38514750000000003,8640.0,8640.0,0.0020678000000771135,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-08,108,18.0,10020.467598095238,32960.675490697235,0.94050559418342,-0.10158571428571461,0.38514750000000003,7936.791811523808,7936.791811523808,0.0010452000133227557,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-09,0,0.0,1746.895154250794,76853.87114620223,,,0.38567642857142864,19217.705054095237,19217.705054095237,0.0023901000095065683,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-09,36,6.0,9952.83111111111,76853.87114620223,0.9385554908437139,0.024357142857142855,0.38567642857142864,18384.371720761905,18384.371720761905,0.002744199999142438,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-09,72,12.0,9171.48631078201,76853.87114620223,0.9385554908437139,0.016314285714285726,0.38567642857142864,9988.134918952379,9988.134918952379,0.0018545000057201833,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-09,108,18.0,10800.0,76853.87114620223,0.9385554908437139,0.05311428571428589,0.38567642857142864,8639.999999999998,8639.999999999998,0.0010227999882772565,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-10,0,0.0,1557.369274065611,75454.68785399408,,,0.3858039285714286,18955.412271488574,18955.412271488574,0.002386300009675324,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-10,36,6.0,9933.045185185185,75454.68785399408,0.9397070248376895,0.1259714285714285,0.3858039285714286,18122.07893815524,18122.07893815524,0.0021932999952696264,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-10,72,12.0,7897.089285268779,75454.68785399408,0.9397070248376895,0.11992857142857138,0.3858039285714286,9716.478222285714,9716.478222285714,0.0018074999970849603,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-10,108,18.0,10800.0,75454.68785399408,0.9397070248376895,0.051414285714285635,0.3858039285714286,8640.0,8640.0,0.0010238999966531992,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-11,0,0.0,1552.6771873629648,75145.28803695824,,,0.3869178571428572,18918.23046657143,18918.23046657143,0.002365499996813014,7.736034035588091e-13
mean7_value_update,dev_march,development,2025-03-11,36,6.0,9944.732962962964,75145.28803695824,0.9404685924918511,0.08241428571428566,0.3869178571428572,18084.897133238097,18084.897133238097,0.002173199987737462,7.736034035588091e-13
mean7_value_update,dev_march,development,2025-03-11,72,12.0,9675.154969505817,75145.28803695824,0.9404685924918511,0.09129999999999999,0.3869178571428572,9603.23046657143,9603.23046657143,0.002129800006514415,7.736034035588091e-13
mean7_value_update,dev_march,development,2025-03-11,108,18.0,10800.0,75145.28803695824,0.9404685924918511,0.10027142857142857,0.3869178571428572,8640.000000000002,8640.000000000002,0.000976100011030212,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-12,0,0.0,1796.9256293375636,74573.76493960139,,,0.3863764285714286,18890.647196380956,18890.647196380956,0.0022779999999329448,1.9326762412674725e-12
mean7_value_update,dev_march,development,2025-03-12,36,6.0,9926.714814814815,74573.76493960139,0.940978894268615,0.10550000000000004,0.3863764285714286,18057.31386304762,18057.31386304762,0.0025818000140134245,8.588685318500211e-13
mean7_value_update,dev_march,development,2025-03-12,72,12.0,9951.351556378831,74573.76493960139,0.940978894268615,0.017142857142857126,0.3863764285714286,9575.647196380953,9575.647196380953,0.0018282000091858208,8.588685318500211e-13
mean7_value_update,dev_march,development,2025-03-12,108,18.0,10800.0,74573.76493960139,0.940978894268615,0.06790000000000007,0.3863764285714286,8640.0,8640.0,0.0009941000025719404,5.684341886080801e-13
mean7_value_update,dev_march,development,2025-03-13,0,0.0,1488.215326268785,74075.74599102174,,,0.38684,18772.147794666667,18772.147794666667,0.0025538000045344234,8.588685318500211e-13
mean7_value_update,dev_march,development,2025-03-13,36,6.0,9883.15,74075.74599102174,0.9414199197369506,0.07940000000000003,0.38684,17938.814461333335,17938.814461333335,0.0023882999958004802,8.588685318500211e-13
mean7_value_update,dev_march,development,2025-03-13,72,12.0,7247.388033627505,74075.74599102174,0.9414199197369506,0.1119857142857143,0.38684,9457.147794666667,9457.147794666667,0.0020352999854367226,8.588685318500211e-13
mean7_value_update,dev_march,development,2025-03-13,108,18.0,10800.0,74075.74599102174,0.9414199197369506,0.005800000000000249,0.38684,8640.0,8640.0,0.001045000011799857,7.958078640513122e-13
mean7_value_update,dev_march,development,2025-03-14,0,0.0,1490.4945404148161,32352.48398488183,,,0.38700928571428567,13297.411447619046,13297.411447619046,0.0025673000200185925,1.8189894035458565e-12
mean7_value_update,dev_march,development,2025-03-14,36,6.0,6035.834149189415,32352.48398488183,0.9424283933761071,-0.11154285714285717,0.38700928571428567,12291.868139523809,12291.868139523809,0.002172800013795495,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-14,72,12.0,10800.0,32352.48398488183,0.9424283933761071,-0.2462142857142858,0.38700928571428567,8640.0,8640.0,0.0015783000271767378,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-14,108,18.0,9997.038702328042,32352.48398488183,0.9424283933761071,-0.0600857142857143,0.38700928571428567,7894.139697714286,7894.139697714286,0.000980499986326322,6.252776074688882e-13
mean7_value_update,dev_march,development,2025-03-15,0,0.0,1943.5351887502645,31464.3329960482,,,0.38635428571428576,13007.759149999998,13007.759149999998,0.0033497000113129616,8.526512829121202e-13
mean7_value_update,dev_march,development,2025-03-15,36,6.0,5517.401367497356,31464.3329960482,0.9409649501242747,-0.1599571428571429,0.38635428571428576,12021.815338571429,12021.815338571429,0.002427500003250316,8.526512829121202e-13
mean7_value_update,dev_march,development,2025-03-15,72,12.0,9221.10525546032,31464.3329960482,0.9409649501242747,-0.053800000000000014,0.38635428571428576,8640.0,8640.0,0.0020068000012543052,7.958078640513122e-13
mean7_value_update,dev_march,development,2025-03-15,108,18.0,10116.99830994709,31464.3329960482,0.9409649501242747,-0.057014285714285906,0.38635428571428576,7980.594158952381,7980.594158952381,0.0010170000023208559,3.979039320256561e-13
mean7_value_update,dev_march,development,2025-03-16,0,0.0,1439.5778334634933,73665.07076749399,,,0.3870585714285714,18414.532740624767,18414.532740624767,0.0023348999966401607,1.8189894035458565e-12
mean7_value_update,dev_march,development,2025-03-16,36,6.0,9876.073333333334,73665.07076749399,0.9398185446587013,0.059314285714285764,0.3870585714285714,17581.19940729143,17581.19940729143,0.0022327000042423606,1.0231815394945443e-12
mean7_value_update,dev_march,development,2025-03-16,72,12.0,8914.395807301586,73665.07076749399,0.9398185446587013,-0.0024285714285714466,0.3870585714285714,9402.77854447619,9402.77854447619,0.0021535000123549253,1.0231815394945443e-12
mean7_value_update,dev_march,development,2025-03-16,108,18.0,9995.182654179895,73665.07076749399,0.9398185446587013,0.03190000000000004,0.3870585714285714,7915.664388761905,7915.664388761905,0.001003899989882484,1.0231815394945443e-12
mean7_value_update,dev_march,development,2025-03-17,0,0.0,1838.3368031566156,72371.76693552535,,,0.3863735714285714,18287.69600795143,18287.69600795143,0.0024671000137459487,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-17,36,6.0,9939.124444444444,72371.76693552535,0.9398297936840663,-0.008185714285714352,0.3863735714285714,17454.362674618096,17454.362674618096,0.002297200000612065,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-17,72,12.0,10579.421140530158,72371.76693552535,0.9398297936840663,-0.03301428571428561,0.3863735714285714,9235.586383047617,9235.586383047617,0.0023206000041682273,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-17,108,18.0,10030.203703703704,72371.76693552535,0.9398297936840663,0.042371428571428726,0.3863735714285714,7936.019302380953,7936.019302380953,0.0014161999861244112,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-18,0,0.0,1958.8960840984132,70178.56345419987,,,0.3843225,17719.96820504762,17719.96820504762,0.0030291999864857644,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-18,36,6.0,9927.711111111112,70178.56345419987,0.9398722130396648,0.0014857142857142014,0.3843225,16889.772871714285,16889.772871714285,0.0022047999955248088,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-18,72,12.0,7107.635565100534,70178.56345419987,0.9398722130396648,0.043071428571428594,0.3843225,9079.968205047619,9079.968205047619,0.0015923000173643231,8.810729923425242e-13
mean7_value_update,dev_march,development,2025-03-18,108,18.0,10032.590740740741,70178.56345419987,0.9398722130396648,0.035599999999999854,0.3843225,7924.7349690476185,7924.7349690476185,0.0014828999992460012,5.684341886080801e-13
mean7_value_update,dev_march,development,2025-03-19,0,0.0,1835.1560712402136,69970.67909145678,,,0.38313428571428576,17653.584813333335,17653.584813333335,0.0030165000061970204,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-19,36,6.0,9885.061111111112,69970.67909145678,0.9398018861073302,0.14571428571428569,0.38313428571428576,16820.769146666666,16820.769146666666,0.002211200015153736,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-19,72,12.0,7914.4512077724885,69970.67909145678,0.9398018861073302,0.02581428571428568,0.38313428571428576,9013.584813333333,9013.584813333333,0.0015986000071279705,8.952838470577262e-13
mean7_value_update,dev_march,development,2025-03-19,108,18.0,10011.203703703704,69970.67909145678,0.9398018861073302,0.01924285714285734,0.38313428571428576,7929.2186357142855,7929.2186357142855,0.0014512999914586544,6.821210263296962e-13
mean7_value_update,dev_march,development,2025-03-20,0,0.0,2067.2525849566136,69020.36131558024,,,0.38387607142857144,17670.204405238095,17670.204405238095,0.002831799996783957,8.810729923425242e-13
mean7_value_update,dev_march,development,2025-03-20,36,6.0,9881.094444444445,69020.36131558024,0.9393717670630404,0.09582857142857137,0.38387607142857144,16840.770738571424,16840.770738571424,0.0021618000173475593,8.810729923425242e-13
mean7_value_update,dev_march,development,2025-03-20,72,12.0,8091.521783293122,69020.36131558024,0.9393717670630404,0.08374285714285717,0.38387607142857144,9030.204405238095,9030.204405238095,0.0018108000222127885,9.094947017729282e-13
mean7_value_update,dev_march,development,2025-03-20,108,18.0,10041.82962962963,69020.36131558024,0.9393717670630404,0.018528571428571228,0.38387607142857144,7919.293111428572,7919.293111428572,0.00132610002765432,5.684341886080801e-13
mean7_value_update,dev_april,development,2025-04-17,0,0.0,1618.0719069862432,60737.177014785426,,,0.3857321428571429,16954.171322380953,16954.171322380953,0.0032805000082589686,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-17,36,6.0,9329.108333333334,60737.177014785426,0.9412388976225532,0.031028571428571405,0.3857321428571429,15565.585304476192,15565.585304476192,0.0026464000111445785,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-17,72,12.0,7627.035587196829,60737.177014785426,0.9412388976225532,0.0413,0.3857321428571429,8720.30946047619,8720.30946047619,0.0016308999911416322,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-17,108,18.0,10800.0,60737.177014785426,0.9412388976225532,0.039828571428571324,0.3857321428571429,8640.0,8640.0,0.001174200006062165,6.821210263296962e-13
mean7_value_update,dev_april,development,2025-04-18,0,0.0,2003.4094306867746,26890.4473578542,,,0.3859453571428571,11105.909664285717,11105.909664285717,0.0027732999878935516,8.455458555545192e-13
mean7_value_update,dev_april,development,2025-04-18,36,6.0,3260.3723703333344,26890.4473578542,0.9410118699509012,-0.1948428571428571,0.3859453571428571,10278.636333238097,10278.636333238097,0.002830399986123666,8.455458555545192e-13
mean7_value_update,dev_april,development,2025-04-18,72,12.0,10800.0,26890.4473578542,0.9410118699509012,-0.1662,0.3859453571428571,8640.000000000002,8640.000000000002,0.001421599998138845,7.389644451905042e-13
mean7_value_update,dev_april,development,2025-04-18,108,18.0,10106.018297989416,26890.4473578542,0.9410118699509012,-0.0780571428571426,0.3859453571428571,7922.708438857142,7922.708438857142,0.0012876999971922487,7.389644451905042e-13
mean7_value_update,dev_april,development,2025-04-19,0,0.0,2153.0591576370357,26809.225396309233,,,0.385835,10977.040857523807,10977.040857523807,0.002688899985514581,8.242295734817162e-13
mean7_value_update,dev_april,development,2025-04-19,36,6.0,3475.815912972486,26809.225396309233,0.9416183468418897,-0.24177142857142853,0.385835,10194.09051790476,10194.09051790476,0.0022624999983236194,8.242295734817162e-13
mean7_value_update,dev_april,development,2025-04-19,72,12.0,10800.0,26809.225396309233,0.9416183468418897,-0.20358571428571431,0.385835,8639.999999999998,8639.999999999998,0.0019386999774724245,5.684341886080801e-13
mean7_value_update,dev_april,development,2025-04-19,108,18.0,10091.06176666667,26809.225396309233,0.9416183468418897,-0.0769428571428572,0.385835,7939.380454476191,7939.380454476191,0.001050299993949011,5.684341886080801e-13
mean7_value_update,dev_april,development,2025-04-20,0,0.0,2102.49358338201,59893.79465677366,,,0.38781892857142863,17115.152123333333,17115.152123333333,0.002518599998438731,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-20,36,6.0,9348.886814814816,59893.79465677366,0.9426006311388737,0.055399999999999894,0.38781892857142863,15761.004624190475,15761.004624190475,0.0027095999976154417,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-20,72,12.0,7644.404260000001,59893.79465677366,0.9426006311388737,0.029614285714285593,0.38781892857142863,8708.021466380951,8708.021466380951,0.001785200001904741,8.881784197001252e-13
mean7_value_update,dev_april,development,2025-04-20,108,18.0,10800.0,59893.79465677366,0.9426006311388737,0.10345714285714291,0.38781892857142863,8640.0,8640.0,0.0011921999976038933,6.821210263296962e-13
mean7_value_update,dev_april,development,2025-04-21,0,0.0,2004.9647056825395,59565.827528573784,,,0.3858985714285714,17066.118295619046,17066.118295619046,0.002369000023463741,9.094947017729282e-13
mean7_value_update,dev_april,development,2025-04-21,36,6.0,9368.107370370371,59565.827528573784,0.9426030848702779,0.07950000000000013,0.3858985714285714,15716.040739904762,15716.040739904762,0.0021878999832551926,9.094947017729282e-13
