plan_kwh,load_kwh,pv_kwh,e_start,e_end,charge_kwh,discharge_kwh,pv_load_kwh,grid_load_kwh,pv_charge_kwh,grid_charge_kwh,pv_spill_kwh,paid_grid_spill_kwh,emergency_kwh,slot,price,plan_cost,emergency_cost,total_cost,strategy,date,forecast_load_kwh,forecast_pv_kwh,margin_kwh,history_last_date
0.0,731.1983333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.1983333333333,116,1.3483,0.0,4929.373564166666,4929.373564166666,warmup,2025-01-01,,,0.0,NONE
0.0,724.66275,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.66275,117,1.349,0.0,4887.85024875,4887.85024875,warmup,2025-01-01,,,0.0,NONE
0.0,716.7724166666667,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.7724166666667,118,1.3473,0.0,4828.537384875,4828.537384875,warmup,2025-01-01,,,0.0,NONE
0.0,719.3316666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.3316666666666,119,1.3482,0.0,4849.014765,4849.014765,warmup,2025-01-01,,,0.0,NONE
0.0,747.2124,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.2124,120,1.3513,0.0,5048.5405806,5048.5405806,warmup,2025-01-01,,,0.0,NONE
0.0,758.6176666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.6176666666667,121,1.34,0.0,5082.7383666666665,5082.7383666666665,warmup,2025-01-01,,,0.0,NONE
0.0,749.9666666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.9666666666667,122,1.3489,0.0,5058.150183333334,5058.150183333334,warmup,2025-01-01,,,0.0,NONE
0.0,755.8489166666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.8489166666666,123,1.3952,0.0,5272.802042666666,5272.802042666666,warmup,2025-01-01,,,0.0,NONE
0.0,754.8193333333334,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.8193333333334,124,1.2226,0.0,4614.210584666666,4614.210584666666,warmup,2025-01-01,,,0.0,NONE
0.0,747.2516666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.2516666666667,125,0.9332,0.0,3486.676276666667,3486.676276666667,warmup,2025-01-01,,,0.0,NONE
0.0,758.0383666666667,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0383666666667,126,0.9068,0.0,3436.945954466667,3436.945954466667,warmup,2025-01-01,,,0.0,NONE
0.0,765.94735,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.94735,127,0.9371,0.0,3588.846308425,3588.846308425,warmup,2025-01-01,,,0.0,NONE
0.0,770.1499999999999,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.1499999999999,128,0.9371,0.0,3608.5378249999994,3608.5378249999994,warmup,2025-01-01,,,0.0,NONE
0.0,775.6191333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.6191333333333,129,0.9871,0.0,3828.068232566666,3828.068232566666,warmup,2025-01-01,,,0.0,NONE
0.0,688.6640833333332,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.6640833333332,130,0.7764,0.0,2673.393971499999,2673.393971499999,warmup,2025-01-01,,,0.0,NONE
0.0,560.5,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.5,131,0.4209,0.0,1179.57225,1179.57225,warmup,2025-01-01,,,0.0,NONE
0.0,550.9598,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.9598,132,0.3859,0.0,1063.0769341,1063.0769341,warmup,2025-01-01,,,0.0,NONE
0.0,578.4886666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.4886666666666,133,0.4368,0.0,1263.419248,1263.419248,warmup,2025-01-01,,,0.0,NONE
0.0,586.895,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.895,134,0.4198,0.0,1231.892605,1231.892605,warmup,2025-01-01,,,0.0,NONE
0.0,593.5879833333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5879833333333,135,0.4186,0.0,1242.3796491166668,1242.3796491166668,warmup,2025-01-01,,,0.0,NONE
0.0,564.3446666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.3446666666666,136,0.4241,0.0,1196.6928656666664,1196.6928656666664,warmup,2025-01-01,,,0.0,NONE
0.0,548.3316666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.3316666666666,137,0.4237,0.0,1161.6406358333331,1161.6406358333331,warmup,2025-01-01,,,0.0,NONE
0.0,629.0425333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0425333333333,138,0.4248,0.0,1336.0863408,1336.0863408,warmup,2025-01-01,,,0.0,NONE
0.0,647.27,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.27,139,0.424,0.0,1372.2124000000001,1372.2124000000001,warmup,2025-01-01,,,0.0,NONE
0.0,587.5233333333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.5233333333333,140,0.422,0.0,1239.6742333333332,1239.6742333333332,warmup,2025-01-01,,,0.0,NONE
0.0,592.26515,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.26515,141,0.424,0.0,1255.602118,1255.602118,warmup,2025-01-01,,,0.0,NONE
0.0,616.1856833333333,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.1856833333333,142,0.4271,0.0,1315.864526758333,1315.864526758333,warmup,2025-01-01,,,0.0,NONE
0.0,616.1166666666666,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.1166666666666,143,0.4276,0.0,1317.257433333333,1317.257433333333,warmup,2025-01-01,,,0.0,NONE
1421.6216,603.7584833333333,0.0,1200.0,1936.0768050000001,817.8631166666667,0.0,0.0,603.7584833333333,0.0,817.8631166666667,0.0,0.0,0.0,0,0.4248,603.90485568,0.0,603.90485568,warmup,2025-01-02,588.2882666666667,0.0,0.0,2025-01-01
1434.9214499999998,603.7935166666666,0.0,1936.0768050000001,2684.091945,831.1279333333332,0.0,0.0,603.7935166666666,0.0,831.1279333333332,0.0,0.0,0.0,1,0.4245,609.1241555249999,0.0,609.1241555249999,warmup,2025-01-02,601.5881166666666,0.0,0.0,2025-01-01
1454.4266666666665,618.0383333333333,0.0,2684.091945,3434.091945,833.3333333333333,0.0,0.0,618.0383333333333,0.0,833.3333333333333,0.0,3.05499999999995,0.0,2,0.4269,620.894744,0.0,620.894744,warmup,2025-01-02,621.0933333333332,0.0,0.0,2025-01-01
1418.4385166666666,625.0871,0.0,3434.091945,4148.10822,793.3514166666666,0.0,0.0,625.0871,0.0,793.3514166666666,0.0,0.0,0.0,3,0.4272,605.95693432,0.0,605.95693432,warmup,2025-01-02,585.1051833333333,0.0,0.0,2025-01-01
1417.09375,614.1506333333333,0.0,4148.10822,4870.757025,802.9431166666667,0.0,0.0,614.1506333333333,0.0,802.9431166666667,0.0,0.0,0.0,4,0.4271,605.240740625,0.0,605.240740625,warmup,2025-01-02,583.7604166666666,0.0,0.0,2025-01-01
1464.5016666666666,607.3566666666666,0.0,4870.757025,5620.757025,833.3333333333333,0.0,0.0,607.3566666666666,0.0,833.3333333333333,0.0,23.811666666666724,0.0,5,0.4285,627.5389641666666,0.0,627.5389641666666,warmup,2025-01-02,631.1683333333333,0.0,0.0,2025-01-01
1316.7200833333332,634.8829999999999,0.0,5620.757025,6234.4104,681.8370833333332,0.0,0.0,634.8829999999999,0.0,681.8370833333332,0.0,0.0,0.0,6,0.4311,567.6380279249998,0.0,567.6380279249998,warmup,2025-01-02,650.0534166666666,0.0,0.0,2025-01-01
1486.1396,642.5204333333334,0.0,6234.4104,6984.4104,833.3333333333333,0.0,0.0,642.5204333333334,0.0,833.3333333333333,0.0,10.285833333333358,0.0,7,0.4302,639.3372559200001,0.0,639.3372559200001,warmup,2025-01-02,652.8062666666666,0.0,0.0,2025-01-01
1469.5466666666666,630.63,0.0,6984.4104,7734.4104,833.3333333333333,0.0,0.0,630.63,0.0,833.3333333333333,0.0,5.583333333333371,0.0,8,0.4279,628.8190186666667,0.0,628.8190186666667,warmup,2025-01-02,636.2133333333334,0.0,0.0,2025-01-01
588.8356,651.2308166666667,0.0,7734.4104,7665.082381481481,0.0,62.39521666666667,0.0,588.8356,0.0,0.0,0.0,0.0,0.0,9,0.4312,253.90591072,0.0,253.90591072,warmup,2025-01-02,588.8356,0.0,0.0,2025-01-01
615.7768833333333,661.3733,0.0,7665.082381481481,7614.419696296296,0.0,45.59641666666664,0.0,615.7768833333333,0.0,0.0,0.0,0.0,0.0,10,0.4333,266.81612354833334,0.0,266.81612354833334,warmup,2025-01-02,615.7768833333333,0.0,0.0,2025-01-01
1510.7883333333332,647.795,0.0,7614.419696296296,8364.419696296296,833.3333333333333,0.0,0.0,647.795,0.0,833.3333333333333,0.0,29.659999999999968,0.0,11,0.4311,651.3008504999999,0.0,651.3008504999999,warmup,2025-01-02,677.4549999999999,0.0,0.0,2025-01-01
1468.4451666666664,644.2316833333333,0.0,8364.419696296296,9106.211831296296,824.2134833333331,0.0,0.0,644.2316833333333,0.0,824.2134833333331,0.0,0.0,0.0,12,0.4293,630.4035100499999,0.0,630.4035100499999,warmup,2025-01-02,635.1118333333333,0.0,0.0,2025-01-01
640.8249166666667,655.2810166666666,0.0,9106.211831296296,9090.149497962962,0.0,14.456099999999878,0.0,640.8249166666667,0.0,0.0,0.0,0.0,0.0,13,0.4324,277.0926939666667,0.0,277.0926939666667,warmup,2025-01-02,640.8249166666667,0.0,0.0,2025-01-01
705.77,675.9966666666667,0.0,9090.149497962962,9116.945497962963,29.773333333333312,0.0,0.0,675.9966666666667,0.0,29.773333333333312,0.0,0.0,0.0,14,0.4367,308.20975899999996,0.0,308.20975899999996,warmup,2025-01-02,705.77,0.0,0.0,2025-01-01
684.9959166666665,694.1636666666666,0.0,9116.945497962963,9106.759109074073,0.0,9.16775000000007,0.0,684.9959166666665,0.0,0.0,0.0,0.0,0.0,15,0.4348,297.8362245666666,0.0,297.8362245666666,warmup,2025-01-02,684.9959166666665,0.0,0.0,2025-01-01
666.1490833333332,677.9054333333333,0.0,9106.759109074073,9093.696497962963,0.0,11.756350000000111,0.0,666.1490833333332,0.0,0.0,0.0,0.0,0.0,16,0.4335,288.77562762499997,0.0,288.77562762499997,warmup,2025-01-02,666.1490833333332,0.0,0.0,2025-01-01
683.6983333333333,653.24,0.0,9093.696497962963,9121.108997962963,30.458333333333258,0.0,0.0,653.24,0.0,30.458333333333258,0.0,0.0,0.0,17,0.4357,297.88736383333327,0.0,297.88736383333327,warmup,2025-01-02,683.6983333333333,0.0,0.0,2025-01-01
681.0096166666666,678.0538333333333,0.0,9121.108997962963,9123.769202962963,2.955783333333329,0.0,0.0,678.0538333333333,0.0,2.955783333333329,0.0,0.0,0.0,18,0.4374,297.87360633,0.0,297.87360633,warmup,2025-01-02,681.0096166666666,0.0,0.0,2025-01-01
688.9604333333333,690.0798666666666,0.0,9123.769202962963,9122.52538814815,0.0,1.1194333333332906,0.0,688.9604333333333,0.0,0.0,0.0,0.0,0.0,19,0.4371,301.14460541,0.0,301.14460541,warmup,2025-01-02,688.9604333333333,0.0,0.0,2025-01-01
696.53,676.8533333333332,0.0,9122.52538814815,9140.23438814815,19.676666666666733,0.0,0.0,676.8533333333332,0.0,19.676666666666733,0.0,0.0,0.0,20,0.4356,303.40846799999997,0.0,303.40846799999997,warmup,2025-01-02,696.53,0.0,0.0,2025-01-01
658.8951833333333,689.7840166666666,0.0,9140.23438814815,9105.913462222225,0.0,30.88883333333331,0.0,658.8951833333333,0.0,0.0,0.0,0.0,0.0,21,0.4353,286.817073305,0.0,286.817073305,warmup,2025-01-02,658.8951833333333,0.0,0.0,2025-01-01
651.7916,713.8835166666665,0.0,9105.913462222225,9036.922443703706,0.0,62.09191666666652,0.0,651.7916,0.0,0.0,0.0,0.0,0.0,22,0.436,284.1811376,0.0,284.1811376,warmup,2025-01-02,651.7916,0.0,0.0,2025-01-01
683.2183333333334,721.8299999999999,0.0,9036.922443703706,8994.020591851855,0.0,38.611666666666565,0.0,683.2183333333334,0.0,0.0,0.0,0.0,0.0,23,0.4378,299.11298633333337,0.0,299.11298633333337,warmup,2025-01-02,683.2183333333334,0.0,0.0,2025-01-01
687.3103833333332,704.1930833333332,0.0,8994.020591851855,8975.262036296299,0.0,16.8827,0.0,687.3103833333332,0.0,0.0,0.0,0.0,0.0,24,0.4401,302.48529970499993,0.0,302.48529970499993,warmup,2025-01-02,687.3103833333332,0.0,0.0,2025-01-01
694.8344666666667,700.3314999999999,0.0,8975.262036296299,8969.154221481484,0.0,5.497033333333206,0.0,694.8344666666667,0.0,0.0,0.0,0.0,0.0,25,0.4389,304.96284742,0.0,304.96284742,warmup,2025-01-02,694.8344666666667,0.0,0.0,2025-01-01
710.04,712.3166666666666,0.0,8969.154221481484,8966.624591851854,0.0,2.2766666666666424,0.0,710.04,0.0,0.0,0.0,0.0,0.0,26,0.4364,309.861456,0.0,309.861456,warmup,2025-01-02,710.04,0.0,0.0,2025-01-01
702.8703666666667,703.1725333333334,0.0,8966.624591851854,8966.288851111114,0.0,0.30216666666672154,0.0,702.8703666666667,0.0,0.0,0.0,0.0,0.0,27,0.4393,308.7709520766667,0.0,308.7709520766667,warmup,2025-01-02,702.8703666666667,0.0,0.0,2025-01-01
710.3095,678.2314166666666,0.0,8966.288851111114,8995.159126111113,32.078083333333325,0.0,0.0,678.2314166666666,0.0,32.078083333333325,0.0,0.0,0.0,28,0.4422,314.0988609,0.0,314.0988609,warmup,2025-01-02,710.3095,0.0,0.0,2025-01-01
723.6499999999999,671.8249999999999,0.0,8995.159126111113,9041.801626111113,51.82499999999993,0.0,0.0,671.8249999999999,0.0,51.82499999999993,0.0,0.0,0.0,29,0.4395,318.04417499999994,0.0,318.04417499999994,warmup,2025-01-02,723.6499999999999,0.0,0.0,2025-01-01
701.3697833333333,710.4925499999999,0.00036666666666666667,9041.801626111113,9031.665626111113,0.0,9.12239999999997,0.00036666666666666667,701.3697833333333,0.0,0.0,0.0,0.0,0.0,30,0.4333,303.90352711833333,0.0,303.90352711833333,warmup,2025-01-02,701.3701333333333,0.00034999999999999994,0.0,2025-01-01
717.02055,721.7514333333334,0.0,9031.665626111113,9026.409089074075,0.0,4.730883333333395,0.0,717.02055,0.0,0.0,0.0,0.0,0.0,31,0.4439,318.285422145,0.0,318.285422145,warmup,2025-01-02,717.02055,0.0,0.0,2025-01-01
1576.0983333333334,691.5216666666666,0.0,9026.409089074075,9776.409089074075,833.3333333333333,0.0,0.0,691.5216666666666,0.0,833.3333333333333,0.0,51.24333333333345,0.0,32,0.4301,677.8798931666666,0.0,677.8798931666666,warmup,2025-01-02,742.765,0.0,0.0,2025-01-01
1524.7678499999997,688.3891,0.005116666666666667,9776.409089074075,10526.409089074075,833.3333333333333,0.0,0.005116666666666667,688.3839833333333,0.0,833.3333333333333,0.0,3.050533333333192,0.0,33,0.3713,566.1463027049999,0.0,566.1463027049999,warmup,2025-01-02,691.4395,0.004983333333333333,0.0,2025-01-01
749.6888833333334,773.6214333333334,0.0,10526.409089074075,10499.817366851854,0.0,23.932549999999992,0.0,749.6888833333334,0.0,0.0,0.0,0.0,0.0,34,0.5708,427.9224146066667,0.0,427.9224146066667,warmup,2025-01-02,749.6888833333334,0.0,0.0,2025-01-01
894.8966666666666,901.9316666666666,0.0,10499.817366851854,10492.000700185186,0.0,7.034999999999968,0.0,894.8966666666666,0.0,0.0,0.0,0.0,0.0,35,0.9099,814.266477,0.0,814.266477,warmup,2025-01-02,894.8966666666666,0.0,0.0,2025-01-01
231.7470333333332,956.4668499999999,0.07131666666666667,10492.000700185186,9686.835700185187,0.0,724.6485,0.07131666666666667,231.7470333333332,0.0,0.0,0.0,0.0,0.0,36,0.9368,217.10062082666653,0.0,217.10062082666653,warmup,2025-01-02,906.8165166666665,0.06948333333333333,0.0,2025-01-01
886.1488333333333,949.2315166666667,0.0,9686.835700185187,9616.743829814817,0.0,63.08268333333342,0.0,886.1488333333333,0.0,0.0,0.0,0.0,0.0,37,0.8758,776.0891482333333,0.0,776.0891482333333,warmup,2025-01-02,886.1488333333333,0.0,0.0,2025-01-01
899.9699999999999,922.9433333333333,0.0,9616.743829814817,9591.217903888892,0.0,22.973333333333358,0.0,899.9699999999999,0.0,0.0,0.0,0.0,0.0,38,0.8759,788.2837229999999,0.0,788.2837229999999,warmup,2025-01-02,899.9699999999999,0.0,0.0,2025-01-01
906.9324166666667,910.2624333333333,0.9932666666666666,9591.217903888892,9588.621515000003,0.0,2.336750000000052,0.9932666666666666,906.9324166666667,0.0,0.0,0.0,0.0,0.0,39,0.8601,780.052571575,0.0,780.052571575,warmup,2025-01-02,907.9001166666667,0.9676999999999999,0.0,2025-01-01
907.4001666666666,913.9334166666665,0.0,9588.621515000003,9581.362348333336,0.0,6.533249999999953,0.0,907.4001666666666,0.0,0.0,0.0,0.0,0.0,40,0.8442,766.0272206999998,0.0,766.0272206999998,warmup,2025-01-02,907.4001666666666,0.0,0.0,2025-01-01
905.0925,923.48,1.10625,9581.362348333336,9562.160959444447,0.0,17.28125,1.10625,905.0925,0.0,0.0,0.0,0.0,0.0,41,0.8334,754.3040895,0.0,754.3040895,warmup,2025-01-02,905.605,0.5125,0.0,2025-01-01
878.9144166666666,929.2227833333333,32.09305,9562.160959444447,9541.921718703707,0.0,18.215316666666695,32.09305,878.9144166666666,0.0,0.0,0.0,0.0,0.0,42,0.8092,711.2175459666666,0.0,711.2175459666666,warmup,2025-01-02,908.2136333333333,29.299216666666666,0.0,2025-01-01
848.0847,944.9938833333333,74.27036666666666,9541.921718703707,9516.767477962965,0.0,22.638816666666685,74.27036666666666,848.0847,0.0,0.0,0.0,0.0,0.0,43,0.7972,676.09312284,0.0,676.09312284,warmup,2025-01-02,918.3340333333333,70.24933333333333,0.0,2025-01-01
799.8166666666666,927.7766666666666,116.89374999999998,9516.767477962965,9504.471644629632,0.0,11.066250000000082,116.89374999999998,799.8166666666666,0.0,0.0,0.0,0.0,0.0,44,0.7644,611.3798599999999,0.0,611.3798599999999,warmup,2025-01-02,912.6666666666666,112.85,0.0,2025-01-01
1563.1017166666666,846.9908999999999,162.7615833333333,9504.471644629632,10254.471644629632,833.3333333333333,0.0,162.7615833333333,684.2293166666666,0.0,833.3333333333333,0.0,45.53906666666671,0.0,45,0.6899,1078.3838743283331,0.0,1078.3838743283331,warmup,2025-01-02,888.2369166666667,158.4685333333333,0.0,2025-01-01
804.7576333333333,956.2591166666666,209.64164999999997,10254.471644629632,10306.797794629632,58.14016666666669,0.0,209.64164999999997,746.6174666666666,0.0,58.14016666666669,0.0,0.0,0.0,46,0.86,692.0915646666666,0.0,692.0915646666666,warmup,2025-01-02,1014.0193833333333,209.26175,0.0,2025-01-01
120.61875000000009,1200.9583333333333,256.05625,10306.797794629632,9390.927424259262,0.0,824.2833333333332,256.05625,120.61875000000009,0.0,0.0,0.0,0.0,0.0,47,1.1617,140.1228018750001,0.0,140.1228018750001,warmup,2025-01-02,1219.3333333333333,265.38124999999997,0.0,2025-01-01
88.66225000000009,1253.2699833333331,303.3820666666667,9390.927424259262,8465.001498333337,0.0,833.3333333333333,303.3820666666667,88.66225000000009,0.0,0.0,0.0,0.0,27.892333333333113,48,1.1683,103.58410667500009,162.9330651666654,266.51717184166546,warmup,2025-01-02,1244.9157833333334,322.92019999999997,0.0,2025-01-01
0.09415000000001328,1208.9710833333334,355.4964666666666,8465.001498333337,7539.075572407411,0.0,833.3333333333333,355.4964666666666,0.09415000000001328,0.0,0.0,0.0,0.0,20.047133333333477,49,1.0956,0.10315074000001453,109.81819640000079,109.9213471400008,warmup,2025-01-02,1204.2818333333332,370.85434999999995,0.0,2025-01-01
-0.0,1192.77,411.95625,7539.075572407411,6671.504739074077,0.0,780.81375,411.95625,-0.0,0.0,0.0,0.0,0.0,0.0,50,1.0849,-0.0,0.0,0.0,warmup,2025-01-02,1202.6883333333333,415.01875,0.0,2025-01-01
-0.0,1225.2615666666666,466.2322,6671.504739074077,5828.138776111115,0.0,759.0293666666666,466.2322,-0.0,0.0,0.0,0.0,0.0,0.0,51,1.061,-0.0,0.0,0.0,warmup,2025-01-02,1226.9500666666665,471.05243333333334,0.0,2025-01-01
-0.0,1238.3733166666666,507.9592666666666,5828.138776111115,5016.567609444448,0.0,730.41405,507.9592666666666,-0.0,0.0,0.0,0.0,0.0,0.0,52,1.043,-0.0,0.0,0.0,warmup,2025-01-02,1212.5855,520.35525,0.0,2025-01-01
-0.0,1215.875,544.5437499999999,5016.567609444448,4270.643998333337,0.0,671.3312500000001,544.5437499999999,-0.0,0.0,0.0,0.0,0.0,0.0,53,1.036,-0.0,0.0,0.0,warmup,2025-01-02,1179.5483333333332,558.49375,0.0,2025-01-01
-0.0,1201.27615,591.1414166666666,4270.643998333337,3592.716516851855,0.0,610.1347333333333,591.1414166666666,-0.0,0.0,0.0,0.0,0.0,0.0,54,1.0147,-0.0,0.0,0.0,warmup,2025-01-02,1203.6460333333332,600.2996166666667,0.0,2025-01-01
-0.0,1185.6470833333333,621.1148333333333,3592.716516851855,2965.4584612962994,0.0,564.53225,621.1148333333333,-0.0,0.0,0.0,0.0,0.0,0.0,55,0.9922,-0.0,0.0,0.0,warmup,2025-01-02,1204.9252166666665,645.9392,0.0,2025-01-01
-0.0,1170.52,640.70625,2965.4584612962994,2376.776516851855,0.0,529.81375,640.70625,-0.0,0.0,0.0,0.0,0.0,0.0,56,0.97,-0.0,0.0,0.0,warmup,2025-01-02,1183.2216666666666,691.6374999999999,0.0,2025-01-01
482.27864999999997,1174.6586166666666,682.7234666666666,2376.776516851855,2366.0470724074103,0.0,9.656500000000051,682.7234666666666,482.27864999999997,0.0,0.0,0.0,0.0,0.0,57,0.9422,454.40294403,0.0,454.40294403,warmup,2025-01-02,1216.1920166666666,733.9133666666667,0.0,2025-01-01
106.53808333333143,1188.16985,713.9437166666667,2366.0470724074103,1957.5047946296304,0.0,367.6880500000019,713.9437166666667,106.53808333333143,0.0,0.0,0.0,0.0,0.0,58,0.9569,101.94629194166484,0.0,101.94629194166484,warmup,2025-01-02,1218.8626,770.79175,0.0,2025-01-01
-0.0,1191.85,726.01875,1957.5047946296304,1439.9145168518526,0.0,465.83124999999995,726.01875,-0.0,0.0,0.0,0.0,0.0,0.0,59,0.9977,-0.0,0.0,0.0,warmup,2025-01-02,1183.2433333333333,806.1062499999999,0.0,2025-01-01
-0.0,1175.57585,748.6046833333332,1439.9145168518526,1200.0,0.0,215.92306516666733,748.6046833333332,-0.0,0.0,0.0,0.0,0.0,211.04810149999938,60,0.9919,-0.0,1046.6930593892469,1046.6930593892469,warmup,2025-01-02,1187.5868999999998,846.7837333333333,0.0,2025-01-01
-0.0,1171.4651,794.4014999999999,1200.0,1200.0,0.0,0.0,794.4014999999999,-0.0,0.0,0.0,0.0,0.0,377.06359999999995,61,0.9588,-0.0,1807.6428983999997,1807.6428983999997,warmup,2025-01-02,1182.7184,889.7921333333334,0.0,2025-01-01
248.57416666666666,1185.9233333333332,836.5749999999999,1200.0,1200.0,0.0,0.0,836.5749999999999,248.57416666666666,0.0,0.0,0.0,0.0,100.77416666666659,62,0.9549,237.36347174999997,481.1462587499996,718.5097304999996,warmup,2025-01-02,1164.3616666666667,915.7875,0.0,2025-01-01
-0.0,1193.1336,836.64375,1200.0,1200.0,0.0,0.0,836.64375,-0.0,0.0,0.0,0.0,0.0,356.48984999999993,63,0.9839,-0.0,1753.7518170749997,1753.7518170749997,warmup,2025-01-02,1183.1616999999999,906.3296333333333,0.0,2025-01-01
299.6300666666667,1184.0274666666664,846.2285833333333,1200.0,1200.0,0.0,0.0,846.2285833333333,299.6300666666667,0.0,0.0,0.0,0.0,38.16881666666643,64,0.799,239.40442326666673,152.4844225833324,391.88884584999914,warmup,2025-01-02,1198.9988333333333,899.3687666666666,0.0,2025-01-01
1127.1799999999998,1164.7416666666666,879.59375,1200.0,1950.0,833.3333333333333,0.0,879.59375,285.14791666666656,0.0,833.3333333333333,0.0,8.698750000000018,0.0,65,0.5025,566.4079499999999,0.0,566.4079499999999,warmup,2025-01-02,1189.1966666666667,895.35,0.0,2025-01-01
1143.3291333333332,1150.8726,898.2831666666666,1950.0,2700.0,833.3333333333333,0.0,898.2831666666666,252.58943333333332,0.0,833.3333333333333,0.0,57.4063666666666,0.0,66,0.4662,533.02004196,0.0,533.02004196,warmup,2025-01-02,1173.8245,863.8287,0.0,2025-01-01
1156.2777333333331,1153.1421,894.8198333333332,2700.0,3450.0,833.3333333333333,0.0,894.8198333333332,258.3222666666668,0.0,833.3333333333333,0.0,64.62213333333307,0.0,67,0.5007,578.94826108,0.0,578.94826108,warmup,2025-01-02,1178.1945833333332,855.2501833333333,0.0,2025-01-01
1139.0658333333333,1175.5749999999998,888.33125,3450.0,4200.0,833.3333333333333,0.0,888.33125,287.24374999999986,0.0,833.3333333333333,0.0,18.48875000000021,0.0,68,0.4827,549.8270777500001,0.0,549.8270777500001,warmup,2025-01-02,1188.195,882.4624999999999,0.0,2025-01-01
1089.3824833333333,1204.039533333333,902.1055166666666,4200.0,4908.70362,787.4484666666668,0.0,902.1055166666666,301.9340166666665,0.0,787.4484666666668,0.0,0.0,0.0,69,0.4785,521.269518275,0.0,521.269518275,warmup,2025-01-02,1161.8398833333333,905.7907333333333,0.0,2025-01-01
1032.165433333333,1176.912283333333,904.8863666666666,4908.70362,5592.8291850000005,760.1395166666666,0.0,904.8863666666666,272.0259166666665,0.0,760.1395166666666,0.0,0.0,0.0,70,0.4662,481.1955250199999,0.0,481.1955250199999,warmup,2025-01-02,1108.0822833333332,909.2501833333333,0.0,2025-01-01
1023.2629166666666,1104.6466666666665,888.05,5592.8291850000005,6318.828810000001,806.66625,0.0,888.05,216.59666666666658,0.0,806.66625,0.0,0.0,0.0,71,0.4432,453.5101246666666,0.0,453.5101246666666,warmup,2025-01-02,1078.5483333333332,888.6187499999999,0.0,2025-01-01
1092.4220333333333,1064.25525,874.8249166666666,6318.828810000001,7068.828810000001,833.3333333333333,0.0,874.8249166666666,189.43033333333335,0.0,833.3333333333333,0.0,69.65836666666667,0.0,72,0.4411,481.8673589033333,0.0,481.8673589033333,warmup,2025-01-02,1113.5309166666666,854.4422166666666,0.0,2025-01-01
1077.7969833333332,1063.2235833333334,869.8719833333332,7068.828810000001,7818.828810000001,833.3333333333333,0.0,869.8719833333332,193.3516000000002,0.0,833.3333333333333,0.0,51.112049999999726,0.0,73,0.4551,490.5054071149999,0.0,490.5054071149999,warmup,2025-01-02,1097.5452333333333,853.0815833333332,0.0,2025-01-01
