strategy,window,period,date,issue_hour,plan_version,chosen_source,candidate_count,chosen_score,scenario_mean,scenario_cvar,increase_kwh,decrease_kwh,adjustment_cost,decision_adjustment_cost,changed,price_bias,solver
state_only_mean14,val_august,validation,2025-08-24,18,3,point,1,30581.806187500115,30581.806187500115,30581.806187500115,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-25,6,1,point,2,51220.39824096553,51220.39824096553,51220.39824096553,0.0,15.432527434841177,4.880536801268522,4.573925550839874,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-25,12,2,point,2,47589.755198458326,47589.755198458326,47589.755198458326,0.0,3833.7916755281176,994.995687427773,762.7475262311713,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-25,18,3,point,1,30327.404638537268,30327.404638537268,30327.404638537268,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-26,6,1,point,2,40340.7362526932,40340.7362526932,40340.7362526932,1.1937117960769683e-12,303.5920377777745,49.61669895111086,52.759549132166406,1,0.0,MILP
state_only_mean14,val_august,validation,2025-08-26,12,2,point,1,38195.06941128102,38195.06941128102,38195.06941128102,3.3514913093004503e-13,0.0,6.081280980725668e-14,6.021792009985585e-14,0,0.0,MILP
state_only_mean14,val_august,validation,2025-08-26,18,3,point,1,30537.138427615115,30537.138427615115,30537.138427615115,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-27,6,1,point,2,40478.53467395178,40478.53467395178,40478.53467395178,8.387687222222155,0.0,3.0313101621110867,3.0565630918551348,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-27,12,2,point,2,37581.42997685405,37581.42997685405,37581.42997685405,0.0,643.1746383333356,117.91873586875047,113.77640771816114,1,0.0,MILP
state_only_mean14,val_august,validation,2025-08-27,18,3,point,2,31679.902504119862,31679.902504119862,31679.902504119862,1081.8213542823066,0.0,894.2561070487071,860.086371522478,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-28,6,1,point,2,38699.45143123928,38699.45143123928,38699.45143123928,0.0,270.0825395198895,72.93368897640428,53.31291279866322,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-28,12,2,point,2,34097.94581418748,34097.94581418748,34097.94581418748,297.18649294238605,0.0,88.11579515741747,74.95998594305719,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-28,18,3,point,2,34544.098764167415,34544.098764167415,34544.098764167415,3380.0703770388936,0.0,2763.378483653815,2691.2431920662652,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-29,6,1,point,1,19487.47998824073,19487.47998824073,19487.47998824073,0.0,0.0,0.0,0.0,0,0.0,MILP
state_only_mean14,val_august,validation,2025-08-29,12,2,point,1,25108.81221230267,25108.81221230267,25108.81221230267,0.0,3.410605131648481e-13,2.462570591887925e-13,2.7281714665150504e-13,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-29,18,3,point,1,20959.10568353368,20959.10568353368,20959.10568353368,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-30,6,1,point,1,18047.270878016723,18047.270878016723,18047.270878016723,0.0,0.0,0.0,0.0,0,0.0,MILP
state_only_mean14,val_august,validation,2025-08-30,12,2,point,1,24732.174622585517,24732.174622585517,24732.174622585517,2.0463630789890885e-12,1.1581846592889633e-12,1.6257772017524986e-12,1.7704136569461426e-12,0,0.0,LP
state_only_mean14,val_august,validation,2025-08-30,18,3,point,2,21004.650070102718,21004.650070102718,21004.650070102718,1.1096524999987878,2.0463630789890885e-12,0.7691556303751246,0.7845124283662688,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-31,6,1,point,2,39453.0630912047,39453.0630912047,39453.0630912047,0.0,646.0808009876529,150.63876638895022,119.23886577270676,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-31,12,2,point,2,37842.82544951198,37842.82544951198,37842.82544951198,1686.7913659876542,0.0,443.3595893588676,355.7345762964038,1,0.0,LP
state_only_mean14,val_august,validation,2025-08-31,18,3,point,1,30380.226225672945,30380.226225672945,30380.226225672945,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-10,6,1,point,2,39874.729347980676,39874.729347980676,39874.729347980676,3.0891152263372987,0.0,0.9950040144032439,0.9118626845972514,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-10,12,2,point,2,35926.15992336402,35926.15992336402,35926.15992336402,0.0,1379.6313372839518,375.35390803316693,286.35487313272995,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-10,18,3,point,1,26535.715175263176,26535.715175263176,26535.715175263176,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-11,6,1,point,2,40083.69863701041,40083.69863701041,40083.69863701041,0.0,1139.8828795061702,244.87616504745006,236.09006053286237,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-11,12,2,point,2,37599.33733539956,37599.33733539956,37599.33733539956,0.0,441.11574872428207,76.31302452930079,78.3626373474804,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-11,18,3,point,1,26310.434501123942,26310.434501123942,26310.434501123942,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-12,6,1,point,1,17785.112221041603,17785.112221041603,17785.112221041603,0.0,0.0,0.0,0.0,0,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-12,12,2,point,1,21486.255237816462,21486.255237816462,21486.255237816462,0.0,3.410605131648481e-13,1.928356141434051e-13,2.2626807094638935e-13,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-12,18,3,point,1,17783.2977352858,17783.2977352858,17783.2977352858,1.4779288903810084e-12,0.0,5.865160801477031e-13,7.040061486155278e-13,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-13,6,1,point,1,17666.42005613267,17666.42005613267,17666.42005613267,7.958078640513122e-13,0.0,4.708397227659589e-13,5.072166686659331e-13,0,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-13,12,2,point,1,21265.292495220194,21265.292495220194,21265.292495220194,7.958078640513122e-13,2.2737367544323206e-13,5.650633738696342e-13,6.332990259189892e-13,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-13,18,3,point,1,17720.458715755354,17720.458715755354,17720.458715755354,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-14,6,1,point,2,41605.532228551456,41605.532228551456,41605.532228551456,0.0,50.39583333333343,20.25660520833337,19.4301135416667,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-14,12,2,point,2,37527.235219066075,37527.235219066075,37527.235219066075,0.0,3408.658996666663,797.5922306889157,595.7791782434516,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-14,18,3,point,1,25517.664158152635,25517.664158152635,25517.664158152635,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-15,6,1,point,2,33164.337018049664,33164.337018049664,33164.337018049664,38.63117055555688,2.0463630789890885e-12,13.142324223001324,11.345560886769045,1,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-15,12,2,point,1,31727.633262165728,31727.633262165728,31727.633262165728,2.0463630789890885e-12,0.0,8.742063073441387e-13,7.984762565424066e-13,0,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-15,18,3,point,1,24311.068625262797,24311.068625262797,24311.068625262797,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-16,6,1,point,2,39083.909119571894,39083.909119571894,39083.909119571894,0.0,29.322966666666986,10.393525535000112,8.701485633452478,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-16,12,2,point,2,36259.97337491758,36259.97337491758,36259.97337491758,0.0,1988.0792235185197,478.1682948972316,361.6049541424287,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-16,18,3,point,1,24456.43264122505,24456.43264122505,24456.43264122505,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-17,6,1,point,2,37917.78615458313,37917.78615458313,37917.78615458313,4.976050000001493,0.0,1.876468455000563,1.6990367292862238,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-17,12,2,point,2,34545.22281868057,34545.22281868057,34545.22281868057,524.940715000001,0.0,134.25830518050034,125.70828496844081,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-17,18,3,point,1,24431.63567034644,24431.63567034644,24431.63567034644,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-18,6,1,point,2,33835.45026676006,33835.45026676006,33835.45026676006,9.237055564881302e-13,66.9286133333311,13.091236768000002,10.115064751523882,1,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-18,12,2,point,2,31682.25786259668,31682.25786259668,31682.25786259668,2139.998909999999,6.394884621840902e-13,525.7436184943334,430.6888789805338,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-18,18,3,point,1,24426.38097154804,24426.38097154804,24426.38097154804,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-19,6,1,point,1,16362.811044249444,16362.811044249444,16362.811044249444,0.0,1.2505552149377763e-12,7.173184712883085e-13,7.906813997189081e-13,0,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-19,12,2,point,1,20520.587237315813,20520.587237315813,20520.587237315813,1.2505552149377763e-12,4.547473508864641e-13,9.766154107637704e-13,1.0798836618570409e-12,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-19,18,3,keep_previous,2,16711.009365706803,16711.009365706803,16711.009365706803,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-20,6,1,point,1,16770.30842718897,16770.30842718897,16770.30842718897,4.547473508864641e-13,0.0,1.699163476587273e-13,2.1102063588581849e-13,0,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-20,12,2,point,1,20674.851318971487,20674.851318971487,20674.851318971487,2.0463630789890885e-12,7.958078640513122e-13,1.2123734904889715e-12,1.4515925223739551e-12,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-20,18,3,keep_previous,2,16740.53421505916,16740.53421505916,16740.53421505916,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-21,6,1,point,2,37188.2357213363,37188.2357213363,37188.2357213363,0.0,17.00533333333405,6.223101733333595,5.969054200000252,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-21,12,2,point,2,34469.38272208225,34469.38272208225,34469.38272208225,0.0,2045.486353333333,437.11559086966656,339.6189998090476,1,0.0,MILP
state_only_mean14,eval_september,evaluation,2025-09-21,18,3,keep_previous,2,24734.1982923065,24734.1982923065,24734.1982923065,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-22,6,1,point,2,38604.78701169492,38604.78701169492,38604.78701169492,0.0,49.18133333333452,16.888869866667072,15.31208119047656,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-22,12,2,point,2,35462.95434326736,35462.95434326736,35462.95434326736,0.0,160.4770711111106,33.60389869066656,27.960263979126896,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-22,18,3,keep_previous,2,23721.385982857926,23721.385982857926,23721.385982857926,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-23,6,1,point,2,37562.521760393705,37562.521760393705,37562.521760393705,0.0,10.977999999999668,4.4438943999998655,3.8757828999998822,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-23,12,2,point,2,33535.498675176364,33535.498675176364,33535.498675176364,0.0,278.1754521399165,53.67395349039689,48.40252867234546,1,0.0,LP
state_only_mean14,eval_september,evaluation,2025-09-23,18,3,keep_previous,2,23899.71927629637,23899.71927629637,23899.71927629637,0.0,0.0,0.0,0.0,0,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-08,6,1,point,2,55834.68723917139,55834.68723917139,55834.68723917139,2001.3881138333356,0.0,995.3378814209013,908.0755421274869,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-08,12,2,point,2,37223.49569367479,37223.49569367479,37223.49569367479,0.0,147.41386500000067,69.79313074224828,63.0772481120272,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-08,18,3,point,2,19917.2591296785,19917.2591296785,19917.2591296785,980.1922551999972,0.0,678.9764356030512,627.4341457910285,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-09,6,1,point,2,55326.04777352901,55326.04777352901,55326.04777352901,1865.268214581623,1.6484591469634324e-12,958.8700308615322,854.2659015709733,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-09,12,2,point,2,37154.91572899588,37154.91572899588,37154.91572899588,0.0,151.00182944444282,68.72719582750958,65.10676513981677,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-09,18,3,point,2,20236.403285159642,20236.403285159642,20236.403285159642,1156.4713718999978,0.0,828.7124583009468,749.3783391549008,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-10,6,1,point,2,52256.05391386681,52256.05391386681,52256.05391386681,1693.9284516666644,0.0,882.3282508731659,824.3802964874792,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-10,12,2,point,2,38819.241467099935,38819.241467099935,38819.241467099935,1845.3444933333346,0.0,929.6615093645893,802.8133042338511,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-10,18,3,point,2,19956.993190857393,19956.993190857393,19956.993190857393,1010.1394793944432,0.0,708.8570832504362,651.7024681361848,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-11,6,1,point,2,55044.54083216407,55044.54083216407,55044.54083216407,1523.5155621938252,0.0,761.4618117628731,717.2896246533963,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-11,12,2,point,2,37890.34219395963,37890.34219395963,37890.34219395963,23.72880000000191,0.0,11.084908920000894,10.36126526571512,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-11,18,3,point,2,19196.452054753943,19196.452054753943,19196.452054753943,144.32748409444343,0.0,98.8138119852607,91.7685689402505,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-12,6,1,point,2,18644.75405705411,18644.75405705411,18644.75405705411,1885.0595621399182,0.0,471.1646883359475,559.3760857299552,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-12,12,2,point,2,14654.288027167768,14654.288027167768,14654.288027167768,966.6094079629643,0.0,283.2987027030652,346.6745593432485,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-12,18,3,point,2,13244.476270131876,13244.476270131876,13244.476270131876,1784.708303383337,0.0,980.2137719158111,1097.6850855426417,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-13,6,1,point,2,19716.667143847986,19716.667143847986,19716.667143847986,1861.7102777732453,0.0,494.48724904399376,650.0019654409988,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-13,12,2,point,2,14456.722457708189,14456.722457708189,14456.722457708189,0.0,104.23174666666546,25.531566345999703,31.71585922947582,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-13,18,3,point,2,13478.453284042276,13478.453284042276,13478.453284042276,1857.8921464000005,0.0,1051.2094873205735,1142.7187254550813,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-14,6,1,point,2,52069.10316690282,52069.10316690282,52069.10316690282,1529.2734841797005,0.0,729.7569686879585,715.9085433257253,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-14,12,2,point,2,37514.87642616239,37514.87642616239,37514.87642616239,1798.3750516707796,0.0,869.5711326368884,800.7876254483551,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-14,18,3,point,2,22212.788250985268,22212.788250985268,22212.788250985268,2450.657097694446,0.0,1831.7863407585148,1712.1337747731202,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-15,6,1,point,2,52769.2635938945,52769.2635938945,52769.2635938945,1323.9784355898464,0.0,647.816605742835,590.7254993199078,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-15,12,2,point,2,37521.45492746064,37521.45492746064,37521.45492746064,1897.553698628261,0.0,976.4324217208699,853.4687674771296,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-15,18,3,point,2,22124.428189889943,22124.428189889943,22124.428189889943,2303.474952766667,0.0,1689.73629401988,1626.3609231601663,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-16,6,1,point,2,57758.73809789562,57758.73809789562,57758.73809789562,1423.6220232921783,0.0,662.4150021307254,652.6167571543244,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-16,12,2,point,2,39299.983061466955,39299.983061466955,39299.983061466955,780.8127200000002,0.0,375.9310910176298,348.8034572226933,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-16,18,3,point,2,19605.031990469088,19605.031990469088,19605.031990469088,119.93463000000065,0.0,80.27224785900044,78.76663991453613,1,0.0,LP
state_only_mean14,eval_december,evaluation,2025-12-17,6,1,point,2,57932.85013679698,57932.85013679698,57932.85013679698,1604.204650905354,0.0,760.7696026649011,719.3021417848524,1,0.0,LP
