selector,target_date,history_start,history_end,candidate,score,chosen
rolling_cost_selector,2025-08-27,2025-07-30,2025-08-26,mean14,47640.67695065952,1
rolling_cost_selector,2025-08-27,2025-07-30,2025-08-26,mean7,47697.006880098954,0
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,fixed,47642.61471892289,0
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,blend25,47467.258652524986,0
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,blend50,47312.99537551789,0
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,blend75,47299.37168946698,0
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,mean14,47284.27078308722,1
rolling_cost_selector,2025-08-28,2025-07-31,2025-08-27,mean7,47335.04255094806,0
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,fixed,47310.865804416986,0
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,blend25,47143.08130604295,0
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,blend50,46988.355022898446,0
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,blend75,46973.66574146608,0
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,mean14,46959.19776195147,1
rolling_cost_selector,2025-08-29,2025-08-01,2025-08-28,mean7,47012.3622304622,0
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,fixed,47241.60725592212,0
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,blend25,47075.51642766091,0
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,blend50,46922.46380831116,0
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,blend75,46907.7745268788,0
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,mean14,46893.62808906875,1
rolling_cost_selector,2025-08-30,2025-08-02,2025-08-29,mean7,46949.420155184394,0
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,fixed,47207.01202974015,0
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,blend25,47040.866431872695,0
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,blend50,46885.61234574412,0
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,blend75,46870.92306431177,0
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,mean14,46856.866361812296,1
rolling_cost_selector,2025-08-31,2025-08-03,2025-08-30,mean7,46914.29148525512,0
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,fixed,44160.3808017469,0
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,blend25,44033.07758242431,0
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,blend50,43899.11766235426,0
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,blend75,43900.89323052091,0
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,mean14,43895.94951057824,1
rolling_cost_selector,2025-09-10,2025-08-13,2025-09-09,mean7,43898.27970971584,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,fixed,43927.48247228497,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,blend25,43921.137343240734,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,blend50,43802.89392846958,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,blend75,43804.761125191864,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,mean14,43799.81104361182,0
rolling_cost_selector,2025-09-11,2025-08-14,2025-09-10,mean7,43785.711649665514,1
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,fixed,43628.64932262785,0
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,blend25,43627.48886954618,0
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,blend50,43475.27063046894,0
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,blend75,43472.73512839764,0
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,mean14,43466.95952451679,0
rolling_cost_selector,2025-09-12,2025-08-15,2025-09-11,mean7,43435.0201888495,1
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,fixed,43441.47146028974,0
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,blend25,43438.02202715063,0
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,blend50,43284.82889970868,0
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,blend75,43282.07861573542,0
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,mean14,43276.30301185457,0
rolling_cost_selector,2025-09-13,2025-08-16,2025-09-12,mean7,43244.53350634895,1
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,fixed,43242.61428754117,0
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,blend25,43240.37960781293,0
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,blend50,43087.10675089577,0
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,blend75,43084.6662967127,0
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,mean14,43078.89069283185,0
rolling_cost_selector,2025-09-14,2025-08-17,2025-09-13,mean7,43044.44823603522,1
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,fixed,42983.10842622124,0
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,blend25,42992.56266502914,0
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,blend50,42848.50980441945,0
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,blend75,42849.275801009375,0
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,mean14,42831.90803402558,0
rolling_cost_selector,2025-09-15,2025-08-18,2025-09-14,mean7,42791.20887463916,1
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,fixed,42645.55653833283,0
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,blend25,42661.228624162126,0
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,blend50,42528.72599116956,0
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,blend75,42533.61921600846,0
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,mean14,42508.085131531734,0
rolling_cost_selector,2025-09-16,2025-08-19,2025-09-15,mean7,42456.62056964156,1
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,fixed,42334.28071662799,0
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,blend25,42358.94991549069,0
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,blend50,42224.15293675924,0
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,blend75,42228.63464485831,0
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,mean14,42193.31528458344,0
rolling_cost_selector,2025-09-17,2025-08-20,2025-09-16,mean7,42144.190650397395,1
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,fixed,41451.42079212341,0
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,blend25,41549.19560614591,0
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,blend50,41521.90308670733,0
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,blend75,41526.15914202528,0
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,mean14,41493.86875493677,0
rolling_cost_selector,2025-09-18,2025-08-21,2025-09-17,mean7,41426.44819769356,1
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,fixed,41143.03132423935,0
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,blend25,41246.45033434236,0
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,blend50,41218.45894807422,0
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,blend75,41225.33368536951,0
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,mean14,41183.0381653757,0
rolling_cost_selector,2025-09-19,2025-08-22,2025-09-18,mean7,41115.82980823627,1
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,fixed,40919.09351260775,0
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,blend25,41026.257419186215,0
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,blend50,40998.433810893395,0
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,blend75,41005.30854818869,0
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,mean14,40960.375848525335,0
rolling_cost_selector,2025-09-20,2025-08-23,2025-09-19,mean7,40894.55483034466,1
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,fixed,40706.79678059507,0
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,blend25,40818.96743099805,0
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,blend50,40791.067493530965,0
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,blend75,40797.94223082625,0
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,mean14,40754.332141993225,0
rolling_cost_selector,2025-09-21,2025-08-24,2025-09-20,mean7,40683.68923276876,1
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,fixed,40457.4979211812,0
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,blend25,40577.86150592025,0
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,blend50,40558.396664456515,0
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,blend75,40557.789595342685,0
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,mean14,40509.101034617095,0
rolling_cost_selector,2025-09-22,2025-08-25,2025-09-21,mean7,40443.10722611208,1
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,fixed,40063.708180095695,0
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,blend25,40189.32306924243,0
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,blend50,40177.549239476524,0
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,blend75,40174.49872027856,0
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,mean14,40123.78033800447,0
rolling_cost_selector,2025-09-23,2025-08-26,2025-09-22,mean7,40057.05573186958,1
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,fixed,50652.44325454248,0
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,blend25,50667.948001978686,0
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,blend50,50678.948755464495,0
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,blend75,50669.98239986294,0
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,mean14,50639.63759530048,1
rolling_cost_selector,2025-12-08,2025-11-10,2025-12-07,mean7,50725.527676113576,0
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,fixed,51304.28897710482,0
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,blend25,51316.4710702701,0
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,blend50,51324.75918634082,0
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,blend75,51313.11725307511,0
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,mean14,51279.88366447057,1
rolling_cost_selector,2025-12-09,2025-11-11,2025-12-08,mean7,51366.59127163439,0
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,fixed,52002.88555163505,0
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,blend25,52010.90573662436,0
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,blend50,52018.40954134672,0
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,blend75,52004.223493786885,0
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,mean14,51969.25620402863,1
rolling_cost_selector,2025-12-10,2025-11-12,2025-12-09,mean7,52050.875089670364,0
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,fixed,52708.23388230462,0
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,blend25,52716.89322143198,0
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,blend50,52722.18241413339,0
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,blend75,52709.63501112872,0
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,mean14,52679.10386460483,1
rolling_cost_selector,2025-12-11,2025-11-13,2025-12-10,mean7,52760.74357745202,0
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,fixed,53331.54921674926,0
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,blend25,53332.58059810569,0
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,blend50,53337.35435641803,0
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,blend75,53331.35925540694,0
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,mean14,53304.264566503116,1
rolling_cost_selector,2025-12-12,2025-11-14,2025-12-11,mean7,53390.586387394564,0
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,fixed,53630.090010238644,0
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,blend25,53630.01404902296,0
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,blend50,53637.19673082702,0
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,blend75,53631.205409636736,0
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,mean14,53604.11272868873,1
rolling_cost_selector,2025-12-13,2025-11-15,2025-12-12,mean7,53688.16766051367,0
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,fixed,53937.116443836014,0
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,blend25,53938.47683910282,0
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,blend50,53946.05237770029,0
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,blend75,53939.20742532526,0
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,mean14,53911.56149132037,1
rolling_cost_selector,2025-12-14,2025-11-16,2025-12-13,mean7,53996.314836180674,0
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,fixed,54620.22385432195,0
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,blend25,54619.92501494837,0
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,blend50,54626.68432585878,0
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,blend75,54623.3272632803,0
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,mean14,54594.34083918219,1
rolling_cost_selector,2025-12-15,2025-11-17,2025-12-14,mean7,54676.57908622646,0
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,fixed,55338.62575053999,0
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,blend25,55336.52599680224,0
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,blend50,55342.49753689429,0
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,blend75,55341.37330231687,0
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,mean14,55317.92627760302,1
rolling_cost_selector,2025-12-16,2025-11-18,2025-12-15,mean7,55397.57865054835,0
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,fixed,56041.071776187055,0
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,blend25,56032.51734510893,0
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,blend50,56034.442728758855,0
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,blend75,56031.014137056954,0
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,mean14,56007.74042751135,1
rolling_cost_selector,2025-12-17,2025-11-19,2025-12-16,mean7,56091.895766606416,0
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,fixed,56672.49881992388,0
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,blend25,56665.05611499494,0
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,blend50,56669.41536564509,0
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,blend75,56668.43551498807,0
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,mean14,56650.77924161857,1
rolling_cost_selector,2025-12-18,2025-11-20,2025-12-17,mean7,56733.234863788784,0
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,fixed,57302.086337811124,0
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,blend25,57290.43937607732,0
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,blend50,57293.57415682551,0
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,blend75,57288.52428724479,0
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,mean14,57270.503918537455,1
rolling_cost_selector,2025-12-19,2025-11-21,2025-12-18,mean7,57355.889415237136,0
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,fixed,57612.02294889955,0
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,blend25,57590.24912867728,0
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,blend50,57593.57385781711,0
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,blend75,57587.607876945935,0
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,mean14,57569.4507963512,1
rolling_cost_selector,2025-12-20,2025-11-22,2025-12-19,mean7,57654.99735483473,0
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,fixed,57896.28392850156,0
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,blend25,57871.49853859799,0
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,blend50,57876.74015159817,0
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,blend75,57872.74928844684,0
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,mean14,57856.47901686023,1
rolling_cost_selector,2025-12-21,2025-11-23,2025-12-20,mean7,57943.201832153645,0
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,fixed,16872.310936026093,0
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,blend25,16861.037126502288,0
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,blend50,16861.037126502288,0
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,blend75,16858.89709727375,0
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,mean14,16858.590494266526,1
load_scenario_selector,2025-03-07,2025-02-07,2025-03-06,mean7,16864.399958255217,0
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,fixed,16467.816966260718,0
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,blend25,16460.267226842618,0
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,blend50,16459.035791736107,0
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,blend75,16458.851628609274,1
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,mean14,16458.851628609274,0
load_scenario_selector,2025-03-08,2025-02-08,2025-03-07,mean7,16461.85398921875,0
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,fixed,47023.087220074165,0
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,blend25,46977.357433718884,0
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,blend50,46935.69618794189,0
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,blend75,46910.589530688536,0
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,mean14,46876.872069482364,1
load_scenario_selector,2025-03-09,2025-02-09,2025-03-08,mean7,46884.9810508213,0
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,fixed,45786.213595971894,0
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,blend25,45768.32073882904,0
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,blend50,45768.32073882904,0
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,blend75,45743.96783195909,0
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,mean14,45706.061470514345,1
load_scenario_selector,2025-03-10,2025-02-10,2025-03-09,mean7,45751.125415683455,0
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,fixed,45314.77198293637,0
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,blend25,45298.057697222066,0
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,blend50,45295.806749975774,0
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,blend75,45270.93693673397,0
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,mean14,45247.36050219839,1
load_scenario_selector,2025-03-11,2025-02-11,2025-03-10,mean7,45292.13737215561,0
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,fixed,45026.895028333856,0
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,blend25,45013.912615175715,0
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,blend50,45030.813375773534,0
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,blend75,45026.749760702325,0
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,mean14,44963.587871408454,1
load_scenario_selector,2025-03-12,2025-02-12,2025-03-11,mean7,45002.219223796645,0
load_scenario_selector,2025-03-13,2025-02-13,2025-03-12,fixed,44303.78662094299,0
load_scenario_selector,2025-03-13,2025-02-13,2025-03-12,blend25,44293.46950127716,0
load_scenario_selector,2025-03-13,2025-02-13,2025-03-12,blend50,44296.842239158126,0
load_scenario_selector,2025-03-13,2025-02-13,2025-03-12,blend75,44291.55194025189,0
load_scenario_selector,2025-03-13,2025-02-13,2025-03-12,mean14,44218.14877112751,1
